ts_code,trade_date,name,open,high,low,close,change,pct_change,vol,amount,pe,pb,float_mv,total_mv
801115.SI,20180102,照明设备Ⅱ,6159.56,6227.48,6091.1,6194.32,57.9,0.94,2800.0,32366.0,29.77,3.19,2020871.0,6367359.0
801115.SI,20180103,照明设备Ⅱ,6200.71,6246.02,6139.08,6204.35,10.03,0.16,2951.0,33913.0,29.82,3.19,2024145.0,6375481.0
801115.SI,20180104,照明设备Ⅱ,6200.04,6261.24,6153.76,6202.79,-1.56,-0.03,2649.0,30650.0,29.81,3.19,2023635.0,6381645.0
801115.SI,20180105,照明设备Ⅱ,6216.2,6264.46,6147.35,6191.02,-11.77,-0.19,2894.0,32924.0,29.76,3.18,2019796.0,6364969.0
801115.SI,20180108,照明设备Ⅱ,6183.93,6253.15,6120.68,6205.2,14.18,0.23,3211.0,36132.0,29.82,3.19,2024421.0,6367768.0
801115.SI,20180109,照明设备Ⅱ,6199.46,6224.91,6129.89,6183.05,-22.15,-0.36,2109.0,23927.0,29.72,3.18,2017195.0,6352982.0
801115.SI,20180110,照明设备Ⅱ,6183.85,6207.98,6052.62,6090.56,-92.49,-1.5,2404.0,27702.0,29.27,3.13,1987020.0,6238335.0
801115.SI,20180111,照明设备Ⅱ,6094.21,6140.5,6021.06,6097.91,7.35,0.12,1898.0,23285.0,29.31,3.14,1989420.0,6247471.0
801115.SI,20180112,照明设备Ⅱ,6093.41,6125.39,6013.01,6053.52,-44.39,-0.73,1999.0,22501.0,29.1,3.11,1974939.0,6229247.0
801115.SI,20180115,照明设备Ⅱ,6049.0,6072.87,5883.3,5917.46,-136.06,-2.25,2597.0,30945.0,28.44,3.04,1930548.0,6079572.0
801115.SI,20180116,照明设备Ⅱ,5907.1,6006.49,5870.28,5971.04,53.58,0.91,2051.0,24357.0,28.7,3.07,1948029.0,6164619.0
801115.SI,20180117,照明设备Ⅱ,5993.29,6069.59,5881.68,6016.71,45.67,0.76,3764.0,38382.0,28.92,3.09,1962928.0,6203986.0
801115.SI,20180118,照明设备Ⅱ,6013.98,6145.7,5975.68,6111.83,95.12,1.58,2364.0,32206.0,29.38,3.14,1993963.0,6372767.0
801115.SI,20180119,照明设备Ⅱ,6112.1,6188.88,6051.11,6098.29,-13.54,-0.22,2481.0,31602.0,29.31,3.14,1989545.0,6366467.0
801115.SI,20180122,照明设备Ⅱ,6093.83,6147.62,6020.7,6103.91,5.62,0.09,2753.0,31118.0,29.34,3.14,1991378.0,6357577.0
801115.SI,20180123,照明设备Ⅱ,6103.93,6194.75,6038.12,6088.19,-15.72,-0.26,3011.0,38143.0,29.26,3.13,1986250.0,6340152.0
801115.SI,20180124,照明设备Ⅱ,6076.1,6137.0,6023.9,6119.89,31.7,0.52,3303.0,38042.0,29.41,3.15,1996591.0,6379581.0
801115.SI,20180125,照明设备Ⅱ,6108.01,6179.44,6064.41,6098.28,-21.61,-0.35,2875.0,32655.0,29.31,3.14,1989540.0,6346997.0
801115.SI,20180126,照明设备Ⅱ,6072.78,6215.84,6055.17,6157.32,59.04,0.97,2822.0,35125.0,29.59,3.17,2008801.0,6427349.0
801115.SI,20180129,照明设备Ⅱ,6143.1,6174.6,5968.17,6000.93,-156.39,-2.54,3036.0,36463.0,28.84,3.09,1957780.0,6224297.0
801115.SI,20180130,照明设备Ⅱ,5990.68,6051.91,5956.67,6015.47,14.54,0.24,1820.0,20074.0,28.91,3.09,1962523.0,6234298.0
801115.SI,20180131,照明设备Ⅱ,5989.42,6013.22,5798.06,5857.29,-158.18,-2.63,3288.0,36469.0,28.15,3.01,1910919.0,6070836.0
801115.SI,20180201,照明设备Ⅱ,5806.48,5894.18,5626.48,5647.21,-210.08,-3.59,4822.0,39881.0,27.14,2.9,1842381.0,5887059.0
