ts_code,trade_date,name,open,high,low,close,change,pct_change,vol,amount,pe,pb,float_mv,total_mv
801231.SI,20180102,综合,2769.75,2821.16,2740.17,2783.1,16.34,0.59,45078.0,368602.0,48.78,2.41,21456545.0,38840484.669044
801231.SI,20180103,综合,2787.35,2861.69,2761.35,2839.01,55.92,2.01,65429.0,535586.0,49.76,2.46,21887635.0,39755790.916579
801231.SI,20180104,综合,2847.45,2899.17,2807.0,2848.72,9.71,0.34,82164.0,643992.0,49.92,2.47,21962463.0,39904916.752388
801231.SI,20180105,综合,2836.41,2890.69,2796.68,2840.16,-8.56,-0.3,71265.0,555477.0,49.78,2.46,21896496.0,39933224.699665
801231.SI,20180108,综合,2833.39,2874.94,2794.62,2835.88,-4.29,-0.15,54093.0,420723.0,49.7,2.46,21863452.0,39929062.754976
801231.SI,20180109,综合,2827.83,2866.9,2795.98,2827.35,-8.52,-0.3,41938.0,329596.0,49.55,2.45,21797758.0,39757163.893801
801231.SI,20180110,综合,2825.34,2846.6,2765.09,2795.26,-32.09,-1.14,41348.0,318409.0,49.0,2.42,21550345.0,39287992.481926
801231.SI,20180111,综合,2777.36,2820.56,2742.3,2791.99,-3.27,-0.12,40034.0,306769.0,48.93,2.42,21525133.0,39246603.317831
801231.SI,20180112,综合,2785.87,2838.48,2759.95,2790.91,-1.08,-0.04,43784.0,350270.0,48.9,2.42,21516790.0,39262283.896962
801231.SI,20180115,综合,2786.2,2806.29,2691.72,2715.23,-75.68,-2.71,47017.0,360025.0,47.58,2.35,20933337.0,38217723.77605
801231.SI,20180116,综合,2706.77,2765.49,2679.89,2746.29,31.06,1.14,39992.0,303275.0,48.11,2.38,21175404.0,38716524.379074
801231.SI,20180117,综合,2733.48,2774.39,2686.28,2737.03,-9.26,-0.34,39356.0,316398.0,47.93,2.37,21104014.0,38599094.651422
801231.SI,20180118,综合,2727.22,2774.13,2706.78,2745.35,8.32,0.3,33187.0,261742.0,48.06,2.38,21168134.0,38675898.171682
801231.SI,20180119,综合,2739.99,2779.0,2712.69,2744.34,-1.01,-0.04,36621.0,309682.0,48.06,2.38,21160355.0,38673387.317303
801231.SI,20180122,综合,2734.91,2775.38,2703.11,2753.34,9.0,0.33,33069.0,271179.0,48.23,2.39,21229775.0,38792338.683446
801231.SI,20180123,综合,2746.88,2791.61,2726.4,2762.35,9.01,0.33,35075.0,282233.0,48.38,2.39,21299275.0,38941557.616713
801231.SI,20180124,综合,2758.43,2798.91,2721.97,2770.08,7.72,0.28,41208.0,337501.0,48.52,2.4,21358839.0,39114128.985313
801231.SI,20180125,综合,2763.35,2819.63,2735.6,2773.82,3.74,0.13,46665.0,385842.0,48.6,2.4,21387653.0,39204764.065136
801231.SI,20180126,综合,2762.11,2801.46,2731.22,2758.28,-15.54,-0.56,37656.0,302867.0,48.33,2.39,21267831.0,38996288.7471
801231.SI,20180129,综合,2750.06,2779.08,2697.9,2729.23,-29.05,-1.05,36966.0,285691.0,47.83,2.37,21043840.0,38542884.738209
801231.SI,20180130,综合,2726.48,2763.29,2689.27,2721.1,-8.13,-0.3,34948.0,258658.0,47.68,2.36,20981153.0,38357438.833421
801231.SI,20180131,综合,2706.1,2728.4,2622.83,2650.78,-70.32,-2.58,44992.0,331531.0,46.46,2.3,20438976.0,37420109.92527
801231.SI,20180201,综合,2632.7,2667.29,2489.77,2528.25,-122.53,-4.62,60121.0,404567.0,44.32,2.19,19494204.0,35678231.099308
801231.SI,20180202,综合,2509.78,2559.07,2436.72,2514.37,-13.88,-0.55,37524.0,255378.0,44.06,2.18,19387163.0,35401493.901802
801231.SI,20180205,综合,2478.97,2538.67,2444.07,2502.3,-12.07,-0.48,26211.0,183676.0,43.86,2.17,19294093.0,35243096.697352
801231.SI,20180206,综合,2455.04,2502.37,2327.34,2349.43,-152.86,-6.11,49568.0,324814.0,41.18,2.04,18115437.0,33068532.067342
801231.SI,20180207,综合,2381.12,2419.37,2275.36,2334.82,-14.61,-0.62,45316.0,276557.0,40.92,2.02,18002772.0,32950085.177763
801231.SI,20180208,综合,2324.95,2401.38,2301.7,2374.88,40.06,1.72,33764.0,198199.0,41.62,2.06,18309434.0,33500752.647979
801231.SI,20180209,综合,2320.92,2362.97,2235.9,2295.7,-79.19,-3.33,45325.0,266515.0,40.24,1.99,17697600.0,32336078.085678
801231.SI,20180212,综合,2307.08,2362.84,2283.95,2336.21,40.51,1.76,31509.0,194078.0,40.94,2.03,18009921.0,32891330.512459
801231.SI,20180213,综合,2345.93,2397.5,2318.36,2347.93,11.72,0.5,32798.0,208565.0,41.15,2.04,18100286.0,33082287.912505
801231.SI,20180214,综合,2350.8,2386.23,2323.7,2365.31,17.38,0.74,21976.0,134489.0,41.43,2.05,18234285.0,33344687.793775
801231.SI,20180222,综合,2381.98,2442.64,2358.62,2415.73,50.42,2.13,38080.0,235334.0,42.31,2.09,18622976.0,34120961.092196
801231.SI,20180223,综合,2420.93,2459.97,2387.23,2423.8,8.07,0.33,41753.0,266167.0,42.45,2.1,18685150.0,34262709.561529
801231.SI,20180226,综合,2432.19,2494.56,2408.48,2473.68,49.89,2.06,42327.0,286250.0,43.32,2.14,19069242.0,34961596.191342
801231.SI,20180227,综合,2460.43,2516.5,2432.62,2481.69,8.0,0.32,42325.0,300224.0,43.52,2.15,19153627.0,35005126.977569
