ts_code,trade_date,name,open,high,low,close,change,pct_change,vol,amount,pe,pb,float_mv,total_mv
801124.SI,20180102,食品加工,14106.84,14236.67,13806.72,14032.24,-21.86,-0.16,25031.0,464406.0,33.67,5.54,35798836.0,65839339.94667
801124.SI,20180103,食品加工,14042.21,14343.67,13969.8,14204.01,171.77,1.22,28134.0,507677.0,34.14,5.62,36237058.0,66395958.977472
801124.SI,20180104,食品加工,14191.49,14629.84,14110.11,14490.38,286.37,2.02,34681.0,693192.0,34.76,5.72,36973917.0,67708646.567278
801124.SI,20180105,食品加工,14533.89,14696.52,14335.24,14456.48,-33.9,-0.23,28139.0,469857.0,34.73,5.72,36887429.0,67430424.370776
801124.SI,20180108,食品加工,14402.22,14610.67,14239.69,14441.01,-15.48,-0.11,26713.0,488461.0,34.72,5.72,36847931.0,67293287.179543
801124.SI,20180109,食品加工,14400.72,14866.21,14329.6,14745.85,304.85,2.11,35662.0,654170.0,35.42,5.83,37625787.0,68682084.133659
801124.SI,20180110,食品加工,14714.16,14926.35,14518.59,14794.74,48.89,0.33,33186.0,563003.0,35.47,5.84,37750526.0,68878435.13341
801124.SI,20180111,食品加工,14728.01,14838.37,14537.13,14674.99,-119.75,-0.81,25527.0,435879.0,35.18,5.79,37444959.0,68467077.7137
801124.SI,20180112,食品加工,14686.83,14888.66,14478.89,14809.24,134.25,0.91,22379.0,424159.0,35.54,5.84,37892322.0,68797663.205824
801124.SI,20180115,食品加工,14859.66,15095.78,14513.65,14679.81,-129.43,-0.87,32369.0,621887.0,35.16,5.79,37562351.0,68166949.743272
801124.SI,20180116,食品加工,14653.49,15192.84,14527.33,14801.7,121.89,0.83,29791.0,643869.0,35.45,5.83,37874243.0,68779097.184984
801124.SI,20180117,食品加工,14888.0,15072.69,14540.99,14758.31,-43.4,-0.29,31943.0,661244.0,35.41,5.81,37763201.0,68606875.588037
801124.SI,20180118,食品加工,14932.08,15094.27,14605.58,14694.45,-63.86,-0.43,29750.0,594216.0,35.31,5.8,37588364.0,68231425.543152
801124.SI,20180119,食品加工,14653.78,14814.5,14399.65,14537.66,-156.79,-1.07,29635.0,554411.0,34.85,5.72,37187300.0,67842061.73061
801124.SI,20180122,食品加工,14497.32,14999.91,14431.1,14923.21,385.55,2.65,37989.0,683956.0,35.87,5.89,38173545.0,69193113.775369
801124.SI,20180123,食品加工,14938.92,15152.62,14761.79,15016.95,93.74,0.63,31188.0,542238.0,36.14,5.93,38413323.0,69443676.250118
801124.SI,20180124,食品加工,15012.54,15147.14,14763.93,14902.18,-114.77,-0.76,30568.0,529949.0,35.88,5.89,38124456.0,69071252.272844
801124.SI,20180125,食品加工,15019.34,15106.53,14604.59,14707.64,-194.54,-1.31,32056.0,544574.0,35.37,5.81,37626432.0,68391882.102419
801124.SI,20180126,食品加工,14658.29,14942.31,14587.23,14807.32,99.68,0.68,23700.0,422487.0,35.51,5.83,37881430.0,68986498.958512
801124.SI,20180129,食品加工,14832.19,14981.99,14236.4,14384.01,-423.3,-2.86,28816.0,522470.0,34.56,5.67,36798497.0,67013084.202426
801124.SI,20180130,食品加工,14276.52,14474.5,14113.44,14360.75,-23.27,-0.16,23762.0,430309.0,34.56,5.67,36738974.0,66828925.222847
801124.SI,20180131,食品加工,14338.12,14730.72,14176.85,14538.48,177.74,1.24,37498.0,516998.0,34.86,5.72,37193673.0,67742491.077149
