ts_code,trade_date,name,open,high,low,close,change,pct_change,vol,amount,pe,pb,float_mv,total_mv
801036.SI,20180102,塑料,5147.33,5204.2,5098.86,5159.98,28.19,0.55,16947.0,172133.0,37.29,3.24,11467570.0,22157989.256563
801036.SI,20180103,塑料,5164.91,5280.34,5133.14,5237.56,77.57,1.5,19445.0,237529.0,37.84,3.29,11633559.0,22437544.459038
801036.SI,20180104,塑料,5205.62,5288.12,5177.81,5250.12,12.57,0.24,14624.0,172212.0,37.94,3.3,11661470.0,22475757.196127
801036.SI,20180105,塑料,5248.08,5322.16,5206.14,5252.08,1.96,0.04,17301.0,194700.0,37.94,3.3,11665817.0,22486901.267191
801036.SI,20180108,塑料,5264.06,5316.78,5176.75,5247.23,-4.85,-0.09,15997.0,231482.0,37.91,3.3,11655055.0,22530152.483584
801036.SI,20180109,塑料,5265.39,5306.17,5199.1,5224.89,-22.34,-0.43,14554.0,204199.0,37.75,3.28,11605435.0,22478538.026905
801036.SI,20180110,塑料,5235.63,5267.43,5085.35,5149.25,-75.64,-1.45,17289.0,255541.0,37.25,3.24,11466773.0,22167388.937404
801036.SI,20180111,塑料,5147.39,5210.66,5080.55,5169.83,20.57,0.4,13500.0,177424.0,37.38,3.25,11512590.0,22309521.979382
801036.SI,20180112,塑料,5176.87,5243.3,5110.56,5180.02,10.19,0.2,20798.0,323344.0,37.46,3.26,11535290.0,22374948.544949
801036.SI,20180115,塑料,5158.49,5250.79,5043.34,5087.48,-92.54,-1.79,21755.0,328494.0,36.8,3.2,11329211.0,21951080.581046
801036.SI,20180116,塑料,5085.78,5135.04,4845.05,4957.72,-129.76,-2.55,21402.0,372133.0,35.84,3.12,11044979.0,21462609.846132
801036.SI,20180117,塑料,4918.1,5036.14,4810.27,4983.27,25.55,0.52,22109.0,357304.0,36.02,3.13,11101895.0,21571235.691866
801036.SI,20180118,塑料,5023.29,5090.57,4964.14,5006.02,22.75,0.46,15089.0,251959.0,36.18,3.15,11152580.0,21653814.399294
801036.SI,20180119,塑料,4982.88,5069.08,4954.86,5010.67,4.66,0.09,13798.0,205947.0,36.22,3.15,11162954.0,21635875.78493
801036.SI,20180122,塑料,5006.71,5069.3,4931.69,5034.47,23.8,0.47,15793.0,225348.0,36.39,3.16,11215974.0,21704991.969961
801036.SI,20180123,塑料,5027.26,5089.27,4982.29,5037.04,2.57,0.05,13317.0,180670.0,36.39,3.17,11216493.0,21710202.382824
801036.SI,20180124,塑料,5026.08,5082.98,4928.11,5040.08,3.04,0.06,15377.0,228132.0,36.41,3.17,11223255.0,21722739.257746
801036.SI,20180125,塑料,5031.56,5091.39,4948.9,4982.47,-57.61,-1.14,13955.0,214460.0,36.0,3.13,11094970.0,21487764.524512
801036.SI,20180126,塑料,4970.02,5063.73,4922.06,4993.19,10.72,0.22,12594.0,205801.0,36.09,3.14,11115003.0,21500421.81416
801036.SI,20180129,塑料,4987.42,5036.92,4872.68,4931.83,-61.36,-1.23,12842.0,182046.0,35.65,3.1,10978410.0,21266855.737896
801036.SI,20180130,塑料,4929.04,4988.45,4837.72,4910.47,-21.36,-0.43,10189.0,153829.0,35.49,3.09,10930864.0,21190380.89621
801036.SI,20180131,塑料,4873.94,4927.24,4747.79,4821.52,-88.95,-1.81,14549.0,201219.0,34.85,3.03,10732852.0,20774286.937545
801036.SI,20180201,塑料,4807.2,4867.27,4627.41,4717.02,-104.5,-2.17,16391.0,218426.0,34.12,2.97,10500239.0,20314967.037239
801036.SI,20180202,塑料,4671.98,4760.01,4470.82,4653.02,-64.0,-1.36,19055.0,267015.0,33.66,2.93,10357765.0,20056289.308699
801036.SI,20180205,塑料,4587.4,4707.13,4505.42,4654.9,1.89,0.04,10108.0,149314.0,33.69,2.93,10361971.0,19996644.1894
801036.SI,20180206,塑料,4557.52,4657.0,4395.15,4507.22,-147.68,-3.17,9606.0,103792.0,32.64,2.84,10033220.0,19320335.168442
801036.SI,20180207,塑料,4500.53,4607.44,4377.12,4541.53,34.31,0.76,8817.0,101446.0,32.89,2.86,10109603.0,19498057.904211
801036.SI,20180208,塑料,4474.77,4611.75,4418.93,4581.9,40.37,0.89,8621.0,94017.0,33.18,2.89,10199461.0,19727673.311692
801036.SI,20180209,塑料,4468.79,4587.15,4333.36,4527.44,-54.46,-1.19,15480.0,147812.0,32.8,2.85,10070800.0,19488886.374018
801036.SI,20180212,塑料,4478.09,4631.6,4414.74,4586.55,59.12,1.31,11710.0,129526.0,33.22,2.89,10202295.0,19778446.878902
801036.SI,20180213,塑料,4541.36,4658.91,4472.43,4593.46,6.91,0.15,9725.0,126230.0,33.47,2.9,10278590.0,20052699.225473
801036.SI,20180214,塑料,4549.69,4647.35,4463.34,4595.05,1.59,0.03,9067.0,113703.0,33.46,2.9,10278237.0,20043294.900182
801036.SI,20180222,塑料,4564.49,4686.14,4497.08,4642.59,47.54,1.03,8905.0,124111.0,33.8,2.93,10384570.0,20253108.032488
801036.SI,20180223,塑料,4588.81,4706.86,4522.72,4666.73,24.14,0.52,11862.0,144819.0,33.98,2.95,10438576.0,20376793.735871
801036.SI,20180226,塑料,4612.86,4772.19,4558.98,4739.58,72.85,1.56,10224.0,172539.0,34.5,2.99,10601521.0,20758462.873537
801036.SI,20180227,塑料,4678.62,4813.21,4604.43,4756.24,16.66,0.35,8972.0,167873.0,34.62,3.0,10638795.0,20890955.325796
801036.SI,20180228,塑料,4666.52,4801.14,4590.74,4753.83,-2.41,-0.05,9179.0,185556.0,34.6,3.0,10631866.0,20843823.847983
801036.SI,20180301,塑料,4679.14,4826.02,4614.29,4776.88,23.05,0.48,10185.0,202528.0,34.76,3.02,10683408.0,20958796.923304
801036.SI,20180302,塑料,4687.71,4817.98,4629.99,4759.31,-17.56,-0.37,8475.0,152305.0,34.64,3.0,10639358.0,20855789.16207
801036.SI,20180305,塑料,4693.17,4801.14,4618.66,4758.9,-0.41,-0.01,6833.0,120623.0,34.63,3.0,10638441.0,20874893.710629
801036.SI,20180306,塑料,4691.49,4817.61,4636.26,4784.94,26.04,0.55,8869.0,146004.0,34.82,3.02,10696652.0,20985835.307831
801036.SI,20180307,塑料,4713.5,4843.41,4634.27,4774.31,-10.63,-0.22,10148.0,156099.0,34.73,3.01,10672889.0,20974450.962616
801036.SI,20180308,塑料,4699.45,4830.15,4644.0,4793.66,19.35,0.41,9413.0,156472.0,34.87,3.02,10720243.0,21078254.639265
801036.SI,20180309,塑料,4730.23,4866.61,4672.31,4832.9,39.24,0.82,11788.0,200744.0,35.15,3.05,10807992.0,21260139.890937
801036.SI,20180312,塑料,4778.45,4922.55,4723.68,4876.98,44.08,0.91,13030.0,210218.0,35.47,3.08,10910343.0,21454537.97337
801036.SI,20180313,塑料,4808.27,4929.04,4729.6,4863.14,-13.84,-0.28,11714.0,181684.0,35.38,3.07,10879371.0,21383087.053439
801036.SI,20180314,塑料,4787.52,4905.61,4710.63,4842.11,-21.03,-0.43,9761.0,144359.0,35.22,3.06,10831416.0,21302406.622986
801036.SI,20180315,塑料,4768.69,4871.16,4663.27,4814.18,-27.93,-0.58,10083.0,152614.0,35.12,3.02,10768939.0,21229466.575424
801036.SI,20180316,塑料,4748.45,4879.35,4677.36,4817.86,3.67,0.08,10016.0,155135.0,35.15,3.03,10777159.0,21279754.753466
801036.SI,20180319,塑料,4763.06,4906.01,4691.91,4842.95,25.09,0.52,13925.0,218988.0,35.32,3.04,10833287.0,21413147.000819
801036.SI,20180320,塑料,4746.9,4871.51,4675.92,4830.54,-12.41,-0.26,11428.0,179850.0,35.22,3.03,10805530.0,21383241.603719
801036.SI,20180321,塑料,4762.27,4888.34,4674.99,4795.35,-35.18,-0.73,11417.0,181081.0,34.96,3.01,10726826.0,21206460.300001
801036.SI,20180322,塑料,4737.0,4868.88,4665.74,4807.22,11.86,0.25,9484.0,133112.0,35.04,3.02,10753362.0,21273035.157675
801036.SI,20180323,塑料,4664.34,4795.71,4516.06,4668.47,-138.75,-2.89,15933.0,182681.0,34.04,2.93,10442991.0,20603697.128938
801036.SI,20180326,塑料,4578.09,4735.78,4480.46,4689.55,21.08,0.45,9978.0,127860.0,34.37,2.95,10490151.0,20749198.589135
801036.SI,20180327,塑料,4653.86,4789.43,4585.5,4737.59,48.04,1.02,10845.0,168337.0,34.66,2.98,10597604.0,20997452.614183
801036.SI,20180328,塑料,4652.18,4791.17,4574.38,4715.37,-22.22,-0.47,9350.0,138756.0,34.49,2.97,10547904.0,20905015.810012
801036.SI,20180329,塑料,4670.69,4795.07,4595.08,4751.48,36.11,0.77,9509.0,172225.0,34.74,2.99,10628676.0,21093215.399638
801036.SI,20180330,塑料,4691.53,4812.13,4629.82,4771.37,19.89,0.42,9553.0,168402.0,34.86,3.0,10680191.0,21197839.662618
801036.SI,20180402,塑料,4707.91,4817.65,4623.49,4757.14,-14.24,-0.3,10684.0,185056.0,34.95,2.99,10648324.0,21140595.529951
801036.SI,20180403,塑料,4654.93,4762.14,4570.38,4707.01,-50.13,-1.05,8862.0,143320.0,34.59,2.96,10536122.0,20912744.133076
801036.SI,20180404,塑料,4650.82,4768.4,4571.76,4695.58,-11.43,-0.24,8602.0,151669.0,34.54,2.95,10510544.0,20894193.004719
801036.SI,20180409,塑料,4623.39,4760.61,4553.51,4697.93,2.35,0.05,8556.0,156453.0,34.59,2.95,10515797.0,20927531.434706
801036.SI,20180410,塑料,4644.62,4769.77,4568.92,4722.27,24.34,0.52,11173.0,235212.0,34.94,2.97,10570286.0,21071805.11336
801036.SI,20180411,塑料,4657.64,4790.43,4596.44,4736.08,13.8,0.29,10701.0,218604.0,35.04,2.97,10601185.0,21128311.054258
801036.SI,20180412,塑料,4628.75,4758.93,4543.16,4689.91,-46.17,-0.97,15556.0,194474.0,34.59,2.94,10497835.0,20922675.031249
801036.SI,20180413,塑料,4621.96,4729.63,4540.81,4669.22,-20.69,-0.44,9227.0,139106.0,34.42,2.93,10438794.0,20858112.516249
801036.SI,20180416,塑料,4599.99,4717.07,4511.61,4658.74,-10.48,-0.22,8537.0,125926.0,34.33,2.92,10415377.0,20799397.378928
801036.SI,20180417,塑料,4591.45,4695.56,4485.4,4607.84,-50.9,-1.09,7533.0,114064.0,33.99,2.89,10301579.0,20528217.628589
801036.SI,20180418,塑料,4552.99,4664.32,4451.52,4630.74,22.9,0.5,7815.0,119315.0,34.14,2.9,10352778.0,20660248.600989
801036.SI,20180419,塑料,4556.63,4682.54,4500.02,4633.01,2.27,0.05,6304.0,102035.0,34.17,2.91,10357844.0,20653862.29742
801036.SI,20180420,塑料,4558.65,4668.06,4452.06,4580.63,-52.38,-1.13,6734.0,95764.0,33.44,2.81,10240742.0,20380364.407742
801036.SI,20180423,塑料,4505.15,4635.68,4417.02,4571.49,-9.14,-0.2,7718.0,94562.0,33.23,2.79,10220312.0,20366075.88772
801036.SI,20180424,塑料,4505.58,4657.66,4450.0,4618.8,47.31,1.03,8608.0,133813.0,33.47,2.8,10326089.0,20624742.665152
801036.SI,20180425,塑料,4549.72,4681.42,4476.56,4627.66,8.86,0.19,8222.0,122401.0,33.28,2.8,10341626.0,20650516.6062
801036.SI,20180426,塑料,4557.4,4665.33,4445.82,4574.71,-52.96,-1.14,8136.0,117302.0,32.77,2.75,10272234.0,20405158.449379
801036.SI,20180427,塑料,4568.78,4791.74,4538.56,4671.29,96.59,2.11,17298.0,314751.0,33.29,2.84,10489111.0,20825239.44207
801036.SI,20180502,塑料,4658.43,4764.59,4586.34,4676.85,5.56,0.12,9857.0,174599.0,32.5,2.84,10501589.0,20854561.450218
801036.SI,20180503,塑料,4660.04,4743.28,4576.89,4703.03,26.19,0.56,10786.0,186066.0,32.69,2.86,10560390.0,20957866.713983
801036.SI,20180504,塑料,4760.24,4819.12,4648.39,4703.19,0.16,0.0,10348.0,192215.0,32.69,2.86,10560741.0,20951270.91117
801036.SI,20180507,塑料,4666.43,4784.94,4648.51,4744.86,41.67,0.89,11199.0,197365.0,32.97,2.89,10665714.0,21183817.052848
801036.SI,20180508,塑料,4722.66,4809.77,4679.26,4765.97,21.11,0.44,11690.0,204295.0,33.11,2.9,10713156.0,21317763.924204
801036.SI,20180509,塑料,4734.89,4833.34,4702.47,4797.92,31.95,0.67,12298.0,191010.0,33.33,2.92,10784973.0,21449250.629874
801036.SI,20180510,塑料,4786.72,4874.36,4726.0,4831.15,33.24,0.69,12534.0,209162.0,33.56,2.94,10859688.0,21623878.243343
801036.SI,20180511,塑料,4794.41,4859.84,4692.39,4744.41,-86.74,-1.8,13636.0,227858.0,32.96,2.89,10664711.0,21210869.060871
801036.SI,20180514,塑料,4673.47,4850.02,4621.65,4753.51,9.1,0.19,12071.0,195076.0,33.03,2.89,10685158.0,21268355.363876
801036.SI,20180515,塑料,4735.57,4827.15,4687.1,4785.94,32.43,0.68,9789.0,159967.0,33.25,2.91,10758045.0,21439501.494772
801036.SI,20180516,塑料,4738.33,4830.39,4704.76,4775.61,-10.32,-0.22,9547.0,177554.0,33.18,2.9,10736629.0,21414895.593755
801036.SI,20180517,塑料,4742.59,4881.68,4715.76,4822.41,46.8,0.98,11562.0,230181.0,33.5,2.93,10841847.0,21631759.442167
801036.SI,20180518,塑料,4790.65,4870.52,4735.69,4823.87,1.45,0.03,10190.0,184655.0,33.51,2.94,10845117.0,21636115.018546
801036.SI,20180521,塑料,4835.16,4914.38,4776.45,4848.53,24.66,0.51,12360.0,213084.0,33.67,2.96,10900567.0,21815237.167234
801036.SI,20180522,塑料,4831.52,4898.61,4773.07,4849.95,1.42,0.03,11009.0,204278.0,33.67,2.96,10903758.0,21884841.515392
801036.SI,20180523,塑料,4815.9,4873.33,4737.1,4783.42,-66.53,-1.37,10881.0,232534.0,33.21,2.92,10748449.0,21620444.571863
801036.SI,20180524,塑料,4760.5,4826.8,4701.62,4752.87,-30.55,-0.64,11510.0,153928.0,32.99,2.9,10664906.0,21411145.200494
801036.SI,20180525,塑料,4749.13,4837.24,4694.91,4749.53,-3.33,-0.07,12215.0,174020.0,32.97,2.9,10690160.0,21483743.729791
801036.SI,20180528,塑料,4725.55,4778.3,4610.31,4669.2,-80.34,-1.69,11138.0,161616.0,32.39,2.84,10532726.0,21107807.08759
801036.SI,20180529,塑料,4651.7,4714.11,4474.48,4534.73,-134.47,-2.88,16822.0,340295.0,31.45,2.76,10229392.0,20524173.743759
801036.SI,20180530,塑料,4467.67,4514.0,4335.31,4406.43,-128.3,-2.83,15403.0,232852.0,30.59,2.69,9939979.0,19854197.064879
801036.SI,20180531,塑料,4415.37,4498.66,4350.83,4449.7,43.27,0.98,13784.0,189253.0,30.9,2.71,10027115.0,20057298.891276
801036.SI,20180601,塑料,4408.8,4462.8,4191.27,4240.8,-208.9,-4.69,21556.0,321936.0,29.43,2.59,9569966.0,19184200.947497
801036.SI,20180604,塑料,4386.93,4459.62,4190.78,4251.38,10.58,0.25,10296.0,125603.0,29.5,2.59,9576604.0,19151961.393058
801036.SI,20180605,塑料,4392.77,4470.64,4220.32,4295.43,44.05,1.04,10553.0,139205.0,29.8,2.62,9693242.0,19463092.311907
801036.SI,20180606,塑料,4442.91,4512.17,4256.6,4318.38,22.95,0.53,13043.0,163051.0,29.96,2.63,9745027.0,19608927.510936
801036.SI,20180607,塑料,4468.21,4509.3,4254.74,4295.07,-23.3,-0.54,11226.0,176493.0,29.81,2.62,9692437.0,19475752.816897
801036.SI,20180608,塑料,4436.53,4472.57,4214.95,4264.74,-30.33,-0.71,9763.0,135541.0,29.6,2.6,9623993.0,19380906.333998
801036.SI,20180611,塑料,4394.25,4458.0,4203.31,4247.72,-17.02,-0.4,9086.0,134837.0,29.47,2.59,9585585.0,19285122.968964
801036.SI,20180612,塑料,4393.06,4443.69,4188.05,4262.64,14.92,0.35,8796.0,137664.0,29.57,2.6,9619249.0,19366595.587092
801036.SI,20180613,塑料,4398.43,4431.2,4169.62,4201.73,-60.91,-1.43,9079.0,136058.0,29.16,2.57,9481798.0,19016642.670528
801036.SI,20180614,塑料,4333.29,4403.71,4149.9,4197.03,-4.7,-0.11,8842.0,137676.0,29.13,2.56,9472834.0,19019582.94537
801036.SI,20180615,塑料,4339.23,4386.06,4084.67,4131.55,-65.48,-1.56,10186.0,134944.0,28.7,2.53,9325040.0,18662876.966725
801036.SI,20180619,塑料,4243.0,4278.62,3910.86,3957.25,-174.29,-4.22,13128.0,127412.0,27.79,2.38,8931652.0,18493253.475161
801036.SI,20180620,塑料,4066.68,4171.82,3853.89,3972.42,15.17,0.38,12213.0,136934.0,27.89,2.39,8967422.0,18585939.356838
801036.SI,20180621,塑料,4117.86,4175.83,3880.39,3939.42,-33.01,-0.83,11251.0,113819.0,27.66,2.37,8892913.0,18347892.976247
801036.SI,20180622,塑料,4061.97,4171.34,3872.39,3993.57,54.16,1.37,12038.0,130387.0,28.04,2.41,9015166.0,18597742.537041
801036.SI,20180625,塑料,4168.88,4214.88,3953.6,3996.08,2.51,0.06,18418.0,174430.0,28.06,2.41,9020823.0,18638340.687643
801036.SI,20180626,塑料,4095.91,4174.88,3916.36,4002.54,6.46,0.16,13249.0,129712.0,28.1,2.41,9033924.0,18691575.961531
801036.SI,20180627,塑料,4145.1,4191.82,3946.91,3986.65,-15.88,-0.4,12137.0,131260.0,27.99,2.4,8998071.0,18584840.974364
801036.SI,20180628,塑料,4119.78,4184.33,3927.01,3978.66,-7.99,-0.2,12104.0,129092.0,27.93,2.4,8980031.0,18533792.894266
801036.SI,20180629,塑料,4108.25,4227.4,3928.01,4050.61,71.95,1.81,15707.0,152992.0,28.44,2.45,9140852.0,18922484.284925
