ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
600011.SH,华能国际,20260828,华能国际：燃料成本下降幅度小于电价下降幅度，业绩有所承压,点评,一般报告,国信证券,"黄秀杰,刘汉轩,崔佳诚",2028Q4,24228200.0,2617600.0,2581700.0,1457300.0,0.93,7.1,5.6,9.0,8.0,优于大市,,
600011.SH,华能国际,20260828,华能国际：燃料成本下降幅度小于电价下降幅度，业绩有所承压,点评,一般报告,国信证券,"黄秀杰,刘汉轩,崔佳诚",2027Q4,23935700.0,2320500.0,2284500.0,1289600.0,0.82,8.0,5.0,8.0,8.1,优于大市,,
600011.SH,华能国际,20260828,华能国际：燃料成本下降幅度小于电价下降幅度，业绩有所承压,点评,一般报告,国信证券,"黄秀杰,刘汉轩,崔佳诚",2026Q4,23249900.0,1942400.0,1906500.0,1076200.0,0.69,9.6,4.2,7.0,8.5,优于大市,,
600011.SH,华能国际,20260825,华能国际：26Q2业绩承压，股息价值凸显,点评,一般报告,华源证券,"查浩,刘晓宁,邓思平",2028Q4,23069400.0,2643500.0,2573500.0,1426700.0,0.91,7.31,8.21,9.05,7.0,买入,,
600011.SH,华能国际,20260825,华能国际：26Q2业绩承压，股息价值凸显,点评,一般报告,华源证券,"查浩,刘晓宁,邓思平",2027Q4,22908600.0,2369000.0,2299000.0,1292300.0,0.82,8.07,7.44,8.5,8.0,买入,,
600011.SH,华能国际,20260825,华能国际：26Q2业绩承压，股息价值凸显,点评,一般报告,华源证券,"查浩,刘晓宁,邓思平",2026Q4,22480100.0,1965300.0,1895300.0,1094000.0,0.7,9.53,6.3,7.45,9.0,买入,,
600011.SH,华能国际,20260824,华能国际26年中报点评：量价下行、海外业务盈利下滑拖累业绩,点评,一般报告,招商证券,"宋盈盈,卢湘雪",2028Q2,21606300.0,2363300.0,2348500.0,1444300.0,0.92,7.2,,9.0,8.8,增持,,
600011.SH,华能国际,20260824,华能国际26年中报点评：量价下行、海外业务盈利下滑拖累业绩,点评,一般报告,招商证券,"宋盈盈,卢湘雪",2027Q2,21727000.0,2215200.0,2205300.0,1356300.0,0.86,7.6,,8.9,9.2,增持,,
600011.SH,华能国际,20260824,华能国际26年中报点评：量价下行、海外业务盈利下滑拖累业绩,点评,一般报告,招商证券,"宋盈盈,卢湘雪",2026Q2,21815800.0,1964500.0,1956600.0,1203300.0,0.77,8.6,,8.3,9.9,增持,,
600011.SH,华能国际,20260824,华能国际：H1标煤单价小幅下降，Q2光伏同比降幅环比收窄,一般,一般报告,天风证券,"郭丽丽,王钰舒",2028Q4,21662142.0,2322953.0,2292863.0,1397362.0,0.89,7.46,,8.36,7.07,买入,,
600011.SH,华能国际,20260824,华能国际：H1标煤单价小幅下降，Q2光伏同比降幅环比收窄,一般,一般报告,天风证券,"郭丽丽,王钰舒",2027Q4,21829803.0,2205839.0,2166840.0,1320558.0,0.84,7.89,,8.29,7.03,买入,,
600011.SH,华能国际,20260824,华能国际：H1标煤单价小幅下降，Q2光伏同比降幅环比收窄,一般,一般报告,天风证券,"郭丽丽,王钰舒",2026Q4,22001954.0,2100506.0,2065165.0,1258593.0,0.8,8.28,,8.31,7.61,买入,,
