ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
301308.SZ,江波龙,20260512,江波龙25年报及26Q1季报点评：全面拥抱端侧AI，企业级存储业务高速成长,点评,一般报告,中原证券,邹臣,2026Q4,3856300.0,,1574300.0,1309300.0,31.24,17.82,,63.31,14.16,买入,,
301308.SZ,江波龙,20260512,江波龙25年报及26Q1季报点评：全面拥抱端侧AI，企业级存储业务高速成长,点评,一般报告,中原证券,邹臣,2027Q4,4628200.0,,1384400.0,1147500.0,27.38,20.33,,35.95,15.49,买入,,
301308.SZ,江波龙,20260512,江波龙25年报及26Q1季报点评：全面拥抱端侧AI，企业级存储业务高速成长,点评,一般报告,中原证券,邹臣,2028Q4,5455400.0,,1041300.0,861800.0,20.56,27.07,,21.36,19.45,买入,,
301308.SZ,江波龙,20260507,江波龙：1Q26归母净利润同比增长2644.05%，端侧应用多维拓展,点评,一般报告,国信证券,"叶子,胡慧,张大为,詹浏洋,李书颖,连欣然",2026Q4,4045500.0,,1325300.0,1109700.0,26.47,15.2,3.3,82.8,13.1,优于大市,,
301308.SZ,江波龙,20260507,江波龙：1Q26归母净利润同比增长2644.05%，端侧应用多维拓展,点评,一般报告,国信证券,"叶子,胡慧,张大为,詹浏洋,李书颖,连欣然",2027Q4,4846100.0,,1319300.0,1131100.0,26.98,14.9,3.4,59.3,13.5,优于大市,,
301308.SZ,江波龙,20260507,江波龙：1Q26归母净利润同比增长2644.05%，端侧应用多维拓展,点评,一般报告,国信证券,"叶子,胡慧,张大为,詹浏洋,李书颖,连欣然",2028Q4,5501200.0,,1306100.0,1145800.0,27.34,14.7,3.4,46.2,13.6,优于大市,,
301308.SZ,江波龙,20260507,江波龙2025年报&2026Q1点评：国产存储模组龙头进入业绩爆发期,点评,一般报告,爱建证券,"许亮,朱俊宇",2028Q4,5972400.0,,2745800.0,2274000.0,54.25,8.87,,31.4,5.44,买入,,
301308.SZ,江波龙,20260507,江波龙2025年报&2026Q1点评：国产存储模组龙头进入业绩爆发期,点评,一般报告,爱建证券,"许亮,朱俊宇",2027Q4,4950700.0,,2630000.0,2190800.0,52.27,9.21,,44.1,6.66,买入,,
301308.SZ,江波龙,20260507,江波龙2025年报&2026Q1点评：国产存储模组龙头进入业绩爆发期,点评,一般报告,爱建证券,"许亮,朱俊宇",2026Q4,4003900.0,,2387400.0,1996900.0,47.64,10.1,,71.8,7.71,买入,,
301308.SZ,江波龙,20260506,江波龙：存储器领军乘风直上，26Q1净利率高达40%,点评,一般报告,申万宏源证券,"杨海晏,陈俊兆,袁航",2028Q4,5061500.0,870100.0,399600.0,331000.0,7.9,61.0,,13.2,,买入,,
