ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
601728.SH,中国电信,20260429,中国电信2025年报及2026年一季报点评：算力规模显著提升，Token经营迈入新台阶,点评,首份报告,华创证券,"于一铭,谢然",2028Q4,55802600.0,,4253800.0,3307400.0,0.36,17.0,,6.8,5.0,推荐,,
601728.SH,中国电信,20260429,中国电信2025年报及2026年一季报点评：算力规模显著提升，Token经营迈入新台阶,点评,首份报告,华创证券,"于一铭,谢然",2027Q4,54695000.0,,4177600.0,3248100.0,0.35,17.0,,6.8,5.0,推荐,,
601728.SH,中国电信,20260429,中国电信2025年报及2026年一季报点评：算力规模显著提升，Token经营迈入新台阶,点评,首份报告,华创证券,"于一铭,谢然",2026Q4,54215800.0,,4156600.0,3231900.0,0.35,17.0,,6.9,5.0,推荐,,
601728.SH,中国电信,20260427,中国电信26Q1业绩点评：业绩符合预期，天翼云、智能收入增长小幅提速,点评,一般报告,长江证券,"于海宁,温筱婷",2026Q4,51903400.0,14690000.0,3767100.0,2935400.0,0.32,18.42,,6.3,3.32,买入,,
601728.SH,中国电信,20260427,中国电信26Q1业绩点评：业绩符合预期，天翼云、智能收入增长小幅提速,点评,一般报告,长江证券,"于海宁,温筱婷",2027Q4,52141400.0,14888700.0,3888100.0,3029700.0,0.33,17.85,,6.4,3.1,买入,,
601728.SH,中国电信,20260427,中国电信26Q1业绩点评：业绩符合预期，天翼云、智能收入增长小幅提速,点评,一般报告,长江证券,"于海宁,温筱婷",2028Q4,52428900.0,15114800.0,4036500.0,3145300.0,0.34,17.19,,6.5,2.87,买入,,
601728.SH,中国电信,20260426,中国电信：AI时代数智化收入增速有望提升,一般,一般报告,华泰证券,"王兴,王珂,高名垚,唐攀尧",2026Q4,51977500.0,,3604000.0,2802200.0,0.31,19.3,3.91,6.06,4.39,买入,,8.11
601728.SH,中国电信,20260426,中国电信：AI时代数智化收入增速有望提升,一般,一般报告,华泰证券,"王兴,王珂,高名垚,唐攀尧",2027Q4,52863800.0,,3789300.0,2946300.0,0.32,18.36,4.14,6.29,4.22,买入,,8.11
601728.SH,中国电信,20260426,中国电信：AI时代数智化收入增速有望提升,一般,一般报告,华泰证券,"王兴,王珂,高名垚,唐攀尧",2028Q4,53602400.0,,3941500.0,3064600.0,0.33,17.65,4.31,6.43,4.06,买入,,8.11
601728.SH,中国电信,20260426,中国电信：深入实施“云改数转智惠”战略，以Token经营为主线,点评,一般报告,天风证券,"王奕红,陈汇丰,唐海清,康志毅",2026Q4,52922462.0,,3605547.0,2810327.0,0.31,19.24,,6.0,2.32,增持,,
601728.SH,中国电信,20260426,中国电信：深入实施“云改数转智惠”战略，以Token经营为主线,点评,一般报告,天风证券,"王奕红,陈汇丰,唐海清,康志毅",2027Q4,53997087.0,,3844395.0,2996496.0,0.33,18.05,,6.3,2.08,增持,,
601728.SH,中国电信,20260426,中国电信：深入实施“云改数转智惠”战略，以Token经营为主线,点评,一般报告,天风证券,"王奕红,陈汇丰,唐海清,康志毅",2028Q4,55164211.0,,4054959.0,3160619.0,0.35,17.11,,6.53,1.64,增持,,
601728.SH,中国电信,20260424,中国电信：1Q业绩符合我们预期，预期全年利润降幅收窄,点评,一般报告,中金,"车姝韵,童思艺,赵丽萍",2026Q4,51650200.0,,3713900.0,2886100.0,0.32,18.9,4.0,6.2,3.4,跑赢行业,,7.3
601728.SH,中国电信,20260424,中国电信：1Q业绩符合我们预期，预期全年利润降幅收窄,点评,一般报告,中金,"车姝韵,童思艺,赵丽萍",2027Q4,51904900.0,,3786200.0,2942300.0,0.32,18.5,4.1,6.3,3.5,跑赢行业,,7.3
