ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
002594.SZ,比亚迪,20260902,比亚迪：2026Q2盈利能力显著修复，深化多元化布局,点评,一般报告,招商证券,"汪刘胜,陆乾隆",2028Q4,93069000.0,6362500.0,6319400.0,5158900.0,5.66,16.3,,16.8,8.8,强烈推荐,,
002594.SZ,比亚迪,20260902,比亚迪：2026Q2盈利能力显著修复，深化多元化布局,点评,一般报告,招商证券,"汪刘胜,陆乾隆",2027Q4,88637100.0,5239900.0,5196800.0,4250400.0,4.66,19.8,,15.2,9.7,强烈推荐,,
002594.SZ,比亚迪,20260902,比亚迪：2026Q2盈利能力显著修复，深化多元化布局,点评,一般报告,招商证券,"汪刘胜,陆乾隆",2026Q4,84416300.0,4213000.0,4169900.0,3419300.0,3.75,24.6,,13.3,10.9,强烈推荐,,
002594.SZ,比亚迪,20260902,比亚迪：闪充中国，SHENZHEN世界,一般,一般报告,太平洋证券,刘虹辰,2028Q4,113954500.0,7609900.0,7609900.0,6139100.0,6.73,12.89,,17.24,3.14,买入,,
002594.SZ,比亚迪,20260902,比亚迪：闪充中国，SHENZHEN世界,一般,一般报告,太平洋证券,刘虹辰,2027Q4,105105100.0,7143900.0,6333900.0,5111500.0,5.61,15.48,,16.45,3.78,买入,,
002594.SZ,比亚迪,20260902,比亚迪：闪充中国，SHENZHEN世界,一般,一般报告,太平洋证券,刘虹辰,2026Q4,94245900.0,4850100.0,4720100.0,3809400.0,4.18,20.77,,13.86,4.61,买入,,
002594.SZ,比亚迪,20260902,汽车及零部件：引导车企健康有序出海，着眼长期行稳致远,一般,一般报告,中金公司,"邓学,常菁,陈雅婷,任丹霖,荆文娟",2027Q4,100536000.0,,,4807800.0,,16.8,,,,,,
002594.SZ,比亚迪,20260902,汽车及零部件：引导车企健康有序出海，着眼长期行稳致远,一般,一般报告,中金公司,"邓学,常菁,陈雅婷,任丹霖,荆文娟",2026Q4,89829600.0,,,3902600.0,,20.7,,,,,,
002594.SZ,比亚迪,20260902,比亚迪2026年8月销量点评：销量连续环比改善，出口再创新高、二代刀片切换加速,点评,一般报告,东吴证券,"曾朵红,黄细里,阮巧燕",2028Q4,110493400.0,7872400.0,7792400.0,6367300.0,6.98,12.43,,17.75,,买入,,
002594.SZ,比亚迪,20260902,比亚迪2026年8月销量点评：销量连续环比改善，出口再创新高、二代刀片切换加速,点评,一般报告,东吴证券,"曾朵红,黄细里,阮巧燕",2027Q4,100378100.0,6274200.0,6194200.0,5061400.0,5.55,15.64,,16.11,,买入,,
002594.SZ,比亚迪,20260902,比亚迪2026年8月销量点评：销量连续环比改善，出口再创新高、二代刀片切换加速,点评,一般报告,东吴证券,"曾朵红,黄细里,阮巧燕",2026Q4,89151500.0,5020200.0,4940200.0,4036700.0,4.43,19.6,,14.48,,买入,,
002594.SZ,比亚迪,20260901,比亚迪：业绩符合预期，出口与高端化驱动盈利修复,点评,一般报告,华安证券,"张志邦,刘千琳",2028Q4,127222000.0,8353600.0,8298700.0,6814100.0,7.47,11.8,,16.5,2.69,买入,,
002594.SZ,比亚迪,20260901,比亚迪：业绩符合预期，出口与高端化驱动盈利修复,点评,一般报告,华安证券,"张志邦,刘千琳",2027Q4,109861700.0,6749500.0,6694600.0,5496900.0,6.03,14.63,,16.0,3.86,买入,,
002594.SZ,比亚迪,20260901,比亚迪：业绩符合预期，出口与高端化驱动盈利修复,点评,一般报告,华安证券,"张志邦,刘千琳",2026Q4,94921800.0,5311600.0,5256700.0,4316300.0,4.73,18.63,,15.0,5.25,买入,,
002594.SZ,比亚迪,20260901,比亚迪2026年中报点评：Q2业绩符合预期，单车盈利同环比改善趋势确立,点评,一般报告,华创证券,"张程航,林栖宇",2028Q2,122686400.0,7881600.0,7833600.0,6586300.0,7.22,12.0,,17.3,5.0,强推,105.8,105.8
