ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
002475.SZ,立讯精密,20260525,立讯精密公司2025年报点评：业绩符合预期，AI算力产品加速放量,点评,一般报告,国泰海通,文紫妍,2028Q4,66274500.0,,,3905600.0,5.36,13.94,0.7,23.4,8.15,增持,,106.05
002475.SZ,立讯精密,20260525,立讯精密公司2025年报点评：业绩符合预期，AI算力产品加速放量,点评,一般报告,国泰海通,文紫妍,2027Q4,52514800.0,,,2931300.0,4.02,18.57,0.5,22.3,10.84,增持,,106.05
002475.SZ,立讯精密,20260525,立讯精密公司2025年报点评：业绩符合预期，AI算力产品加速放量,点评,一般报告,国泰海通,文紫妍,2026Q4,41528900.0,,,2208100.0,3.03,24.65,0.4,21.0,14.28,增持,,106.05
002475.SZ,立讯精密,20260511,立讯精密：入主京西智行集团，全面进军汽车智能底盘赛道,一般,一般报告,招商证券,鄢凡,2028Q4,69273500.0,,4374000.0,3700100.0,5.08,14.0,,22.2,7.8,强烈推荐,,90.0
002475.SZ,立讯精密,20260511,立讯精密：入主京西智行集团，全面进军汽车智能底盘赛道,一般,一般报告,招商证券,鄢凡,2027Q4,55418800.0,,3352300.0,2850600.0,3.91,18.1,,21.5,9.7,强烈推荐,,90.0
002475.SZ,立讯精密,20260511,立讯精密：入主京西智行集团，全面进军汽车智能底盘赛道,一般,一般报告,招商证券,鄢凡,2026Q4,43636800.0,,2529000.0,2165000.0,2.97,23.9,,20.3,12.3,强烈推荐,,90.0
002475.SZ,立讯精密,20260508,立讯精密：多元布局显韧性，业绩表现稳中有进,点评,一般报告,长江证券,"杨洋,高伊楠,蔡少东",2028Q4,55494900.0,6659400.0,3715600.0,3179100.0,4.36,15.36,,19.2,8.63,买入,,
002475.SZ,立讯精密,20260508,立讯精密：多元布局显韧性，业绩表现稳中有进,点评,一般报告,长江证券,"杨洋,高伊楠,蔡少东",2027Q4,48256400.0,5790800.0,3209900.0,2746400.0,3.77,17.77,,20.6,10.83,买入,,
002475.SZ,立讯精密,20260508,立讯精密：多元布局显韧性，业绩表现稳中有进,点评,一般报告,长江证券,"杨洋,高伊楠,蔡少东",2026Q4,40213700.0,4705000.0,2523000.0,2158600.0,2.96,22.61,,20.4,13.44,买入,,
002475.SZ,立讯精密,20260507,Luxshare＿Precision＿Industry＿Co＿Ltd：Luxshare＿deep＿dive：the＿Next＿AI＿Server＿Winner；PT＿raised＿to＿RMB＿86，Outperform,一般,一般报告,BERNSTEIN RESEARCH,"Alex Wang,Shirley Yang,Ethan Xu",2026Q4,38653600.0,4644500.0,2260000.0,1989300.0,2.73,25.2,,21.1,14.0,Outperform,,86.0
002475.SZ,立讯精密,20260507,Luxshare＿Precision＿Industry＿Co＿Ltd：Luxshare＿deep＿dive：the＿Next＿AI＿Server＿Winner；PT＿raised＿to＿RMB＿86，Outperform,一般,一般报告,BERNSTEIN RESEARCH,"Alex Wang,Shirley Yang,Ethan Xu",2027Q4,43167000.0,5495000.0,2917500.0,2578100.0,3.538,19.4,,22.3,11.8,Outperform,,86.0
002475.SZ,立讯精密,20260507,Luxshare＿Precision＿Industry＿Co＿Ltd：Luxshare＿deep＿dive：the＿Next＿AI＿Server＿Winner；PT＿raised＿to＿RMB＿86，Outperform,一般,一般报告,BERNSTEIN RESEARCH,"Alex Wang,Shirley Yang,Ethan Xu",2028Q4,49883200.0,6561700.0,3764400.0,3344700.0,4.591,,,23.6,,Outperform,,86.0
002475.SZ,立讯精密,20260506,立讯精密公司动态研究：2026Q1业绩符合指引，消费电子、汽车、通信有望多点开花,点评,首份报告,国海证券,"胡剑,李晓康",2026Q4,40941800.0,,2540500.0,2111000.0,2.9,23.12,,20.0,11.7,买入,,
002475.SZ,立讯精密,20260506,立讯精密公司动态研究：2026Q1业绩符合指引，消费电子、汽车、通信有望多点开花,点评,首份报告,国海证券,"胡剑,李晓康",2027Q4,46639800.0,,3240400.0,2709700.0,3.72,18.02,,20.0,9.54,买入,,
002475.SZ,立讯精密,20260506,立讯精密公司动态研究：2026Q1业绩符合指引，消费电子、汽车、通信有望多点开花,点评,首份报告,国海证券,"胡剑,李晓康",2028Q4,52628000.0,,4015900.0,3345600.0,4.59,14.59,,20.0,7.8,买入,,
002475.SZ,立讯精密,20260506,立讯精密：Q1与上半年展望逆势增长，AI算力及端侧业务将迎全面收获期,一般,一般报告,招商证券,鄢凡,2028Q4,69273500.0,,4374000.0,3700100.0,5.08,13.2,,22.2,7.4,强烈推荐,,90.0
002475.SZ,立讯精密,20260506,立讯精密：Q1与上半年展望逆势增长，AI算力及端侧业务将迎全面收获期,一般,一般报告,招商证券,鄢凡,2027Q4,55418800.0,,3352300.0,2850600.0,3.91,17.1,,21.5,9.2,强烈推荐,,90.0
002475.SZ,立讯精密,20260506,立讯精密：Q1与上半年展望逆势增长，AI算力及端侧业务将迎全面收获期,一般,一般报告,招商证券,鄢凡,2026Q4,43636800.0,,2529000.0,2165000.0,2.97,22.5,,20.3,11.6,强烈推荐,,90.0
