ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
002837.SZ,英维克,20260602,Envicool－A：Model＿update＿for＿bonus＿issue,点评,一般报告,摩根大通证券,"Alan Hon,Daqi Jiao",2026Q4,898700.0,242000.0,86000.0,74700.0,0.59,112.3,0.3,20.2,75.3,Underweight,,40.0
002837.SZ,英维克,20260602,Envicool－A：Model＿update＿for＿bonus＿issue,点评,一般报告,摩根大通证券,"Alan Hon,Daqi Jiao",2027Q4,1181200.0,317600.0,120900.0,104500.0,0.82,80.3,0.4,24.1,59.0,Underweight,,40.0
002837.SZ,英维克,20260602,Envicool－A：Model＿update＿for＿bonus＿issue,点评,一般报告,摩根大通证券,"Alan Hon,Daqi Jiao",2028Q4,1646100.0,441200.0,169800.0,145900.0,1.15,57.5,0.5,28.0,43.8,Underweight,,40.0
002837.SZ,英维克,20260527,英维克2025年年报及2026年一季报点评：26Q1业绩短期承压，液冷订单有望逐步落地,点评,一般报告,中信证券,"吴威辰,李赫然,汪浩,柯迈,於学鑫,贾玉潇",2026Q4,1032700.0,,128500.0,113500.0,0.89,117.9,,25.7,72.7,无,,
002837.SZ,英维克,20260527,英维克2025年年报及2026年一季报点评：26Q1业绩短期承压，液冷订单有望逐步落地,点评,一般报告,中信证券,"吴威辰,李赫然,汪浩,柯迈,於学鑫,贾玉潇",2027Q4,1500800.0,,210200.0,175100.0,1.37,76.6,,30.1,44.4,无,,
002837.SZ,英维克,20260527,英维克2025年年报及2026年一季报点评：26Q1业绩短期承压，液冷订单有望逐步落地,点评,一般报告,中信证券,"吴威辰,李赫然,汪浩,柯迈,於学鑫,贾玉潇",2028Q4,1947000.0,,296400.0,245500.0,1.93,54.4,,31.7,32.1,无,,
002837.SZ,英维克,20260524,通信：重回大光,非个股,一般报告,国盛证券,"宋嘉吉,黄瀚,石瑜捷",2026Q4,,,,119592.817,1.22,,,,,买入,,
002837.SZ,英维克,20260524,通信：重回大光,非个股,一般报告,国盛证券,"宋嘉吉,黄瀚,石瑜捷",2027Q4,,,,204876.22,2.09,,,,,买入,,
002837.SZ,英维克,20260524,通信：重回大光,非个股,一般报告,国盛证券,"宋嘉吉,黄瀚,石瑜捷",2028Q4,,,,292120.16,2.98,,,,,买入,,
002837.SZ,英维克,20260513,英维克跟踪点评：26Q1盈利能力短暂承压，持续拓展海外AI液冷算力市场,点评,一般报告,西部证券,"陈彤,张璟",2026Q4,1140700.0,,152800.0,137300.0,1.4,72.7,,33.6,,买入,,
002837.SZ,英维克,20260513,英维克跟踪点评：26Q1盈利能力短暂承压，持续拓展海外AI液冷算力市场,点评,一般报告,西部证券,"陈彤,张璟",2027Q4,1654100.0,,243300.0,219800.0,2.25,45.4,,37.9,,买入,,
002837.SZ,英维克,20260513,英维克跟踪点评：26Q1盈利能力短暂承压，持续拓展海外AI液冷算力市场,点评,一般报告,西部证券,"陈彤,张璟",2028Q4,1984900.0,,335900.0,302400.0,3.09,33.0,,36.2,,买入,,
002837.SZ,英维克,20260512,英维克2025&26Q1业绩点评：Q1业绩短期承压，继续看好公司海外突破,点评,一般报告,长江证券,"于海宁,温筱婷",2026Q4,995800.0,275500.0,147500.0,130200.0,1.33,76.77,,27.4,56.63,买入,,
002837.SZ,英维克,20260512,英维克2025&26Q1业绩点评：Q1业绩短期承压，继续看好公司海外突破,点评,一般报告,长江证券,"于海宁,温筱婷",2027Q4,1565600.0,442900.0,265500.0,234300.0,2.4,42.66,,33.0,33.65,买入,,
002837.SZ,英维克,20260512,英维克2025&26Q1业绩点评：Q1业绩短期承压，继续看好公司海外突破,点评,一般报告,长江证券,"于海宁,温筱婷",2028Q4,2235200.0,649800.0,405600.0,358100.0,3.66,27.92,,33.6,21.6,买入,,
002837.SZ,英维克,20260511,英维克2025年报&2026一季报点评：业绩稳健增长，AI液冷业务有望打开成长空间,点评,一般报告,中原证券,刘智,2026Q4,937500.0,,121600.0,106800.0,1.09,93.63,,25.11,72.91,增持,,
002837.SZ,英维克,20260511,英维克2025年报&2026一季报点评：业绩稳健增长，AI液冷业务有望打开成长空间,点评,一般报告,中原证券,刘智,2027Q4,1347800.0,,184700.0,161900.0,1.66,61.77,,29.57,50.24,增持,,
