ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
603019.SH,中科曙光,20260529,推理与Agentic_AI浪潮下，CPU重回AI基础设施核心中枢,非个股,一般报告,国泰海通,"杨林,刘天雅,魏宗",2028Q4,,,,425766.693,2.91,,,,,增持,,
603019.SH,中科曙光,20260529,推理与Agentic_AI浪潮下，CPU重回AI基础设施核心中枢,非个股,一般报告,国泰海通,"杨林,刘天雅,魏宗",2027Q4,,,,362852.714,2.48,,,,,增持,,
603019.SH,中科曙光,20260529,推理与Agentic_AI浪潮下，CPU重回AI基础设施核心中枢,非个股,一般报告,国泰海通,"杨林,刘天雅,魏宗",2026Q4,,,,289696.925,1.98,,,,,增持,,
603019.SH,中科曙光,20260527,中科曙光：主营和联营企业均受益国产AI产业发展，盈利能力持续改善,点评,一般报告,中信建投,"应瑛,王嘉昊",2028Q4,2342888.0,,,440338.0,3.01,31.39,,13.75,,买入,,
603019.SH,中科曙光,20260527,中科曙光：主营和联营企业均受益国产AI产业发展，盈利能力持续改善,点评,一般报告,中信建投,"应瑛,王嘉昊",2027Q4,2027490.0,,,366830.0,2.51,37.68,,13.05,,买入,,
603019.SH,中科曙光,20260527,中科曙光：主营和联营企业均受益国产AI产业发展，盈利能力持续改善,点评,一般报告,中信建投,"应瑛,王嘉昊",2026Q4,1743246.0,,,296670.0,2.03,46.59,,11.93,,买入,,
603019.SH,中科曙光,20260507,中科曙光2025年年报及2026年一季报点评：聚焦算力基础设施全产业链，开拓高附加值业务,点评,一般报告,西部证券,"郑宏达,李想",2026Q4,1761700.0,,355300.0,302300.0,2.07,48.3,,12.7,,买入,,
603019.SH,中科曙光,20260507,中科曙光2025年年报及2026年一季报点评：聚焦算力基础设施全产业链，开拓高附加值业务,点评,一般报告,西部证券,"郑宏达,李想",2027Q4,2072800.0,,449900.0,384000.0,2.62,38.0,,14.1,,买入,,
603019.SH,中科曙光,20260507,中科曙光2025年年报及2026年一季报点评：聚焦算力基础设施全产业链，开拓高附加值业务,点评,一般报告,西部证券,"郑宏达,李想",2028Q4,2404700.0,,515300.0,443200.0,3.03,32.9,,14.1,,买入,,
603019.SH,中科曙光,20260505,中科曙光：业绩稳健增长，算力集群打开成长空间,点评,一般报告,兴业证券,"蒋佳霖,张旭光",2026Q4,1720900.0,,332900.0,293000.0,2.0,46.4,,12.1,,增持,,
603019.SH,中科曙光,20260505,中科曙光：业绩稳健增长，算力集群打开成长空间,点评,一般报告,兴业证券,"蒋佳霖,张旭光",2027Q4,1933200.0,,419200.0,368900.0,2.52,36.9,,13.7,,增持,,
603019.SH,中科曙光,20260505,中科曙光：业绩稳健增长，算力集群打开成长空间,点评,一般报告,兴业证券,"蒋佳霖,张旭光",2028Q4,2136300.0,,502100.0,441900.0,3.02,30.8,,14.8,,增持,,
