ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
002371.SZ,北方华创,20260523,NAURA＿Mgmt.visit：Solid＿order＿momentum＿on＿advanced＿tools；Product＿expansion＿to＿Hybrid＿bonding，Ion＿implantation；Buy,点评,一般报告,高盛集团（GoldmanSachs）,"Allen Chang,Verena Jeng,Ting Song",2026Q4,5145430.0,,,,10.7,62.5,0.2,,,Buy,,818.0
002371.SZ,北方华创,20260523,NAURA＿Mgmt.visit：Solid＿order＿momentum＿on＿advanced＿tools；Product＿expansion＿to＿Hybrid＿bonding，Ion＿implantation；Buy,点评,一般报告,高盛集团（GoldmanSachs）,"Allen Chang,Verena Jeng,Ting Song",2026Q2,,,,,4.79,,,,,Buy,,818.0
002371.SZ,北方华创,20260523,NAURA＿Mgmt.visit：Solid＿order＿momentum＿on＿advanced＿tools；Product＿expansion＿to＿Hybrid＿bonding，Ion＿implantation；Buy,点评,一般报告,高盛集团（GoldmanSachs）,"Allen Chang,Verena Jeng,Ting Song",2027Q4,6603500.0,,,,18.39,36.4,0.4,,,Buy,,818.0
002371.SZ,北方华创,20260523,NAURA＿Mgmt.visit：Solid＿order＿momentum＿on＿advanced＿tools；Product＿expansion＿to＿Hybrid＿bonding，Ion＿implantation；Buy,点评,一般报告,高盛集团（GoldmanSachs）,"Allen Chang,Verena Jeng,Ting Song",2028Q4,7955200.0,,,,22.58,29.6,0.5,,,Buy,,818.0
002371.SZ,北方华创,20260518,北方华创：聚焦先进工艺，加大研发投入,点评,一般报告,长江证券,"杨洋,赵智勇,倪蕤,王泽罡",2026Q4,5065400.0,2016100.0,768200.0,690200.0,9.52,62.17,,15.3,46.54,买入,,
002371.SZ,北方华创,20260518,北方华创：聚焦先进工艺，加大研发投入,点评,一般报告,长江证券,"杨洋,赵智勇,倪蕤,王泽罡",2027Q4,6307500.0,2535500.0,1059400.0,905000.0,12.49,47.42,,16.6,32.92,买入,,
002371.SZ,北方华创,20260518,北方华创：聚焦先进工艺，加大研发投入,点评,一般报告,长江证券,"杨洋,赵智勇,倪蕤,王泽罡",2028Q4,7550500.0,3068000.0,1410100.0,1201000.0,16.57,35.73,,17.9,24.98,买入,,
002371.SZ,北方华创,20260512,北方华创：看好公司平台优势,点评,一般报告,华兴证券,王国晗,2026Q4,5073900.0,2182000.0,1058100.0,931400.0,12.85,41.8,,22.1,,买入,,740.0
002371.SZ,北方华创,20260512,北方华创：看好公司平台优势,点评,一般报告,华兴证券,王国晗,2027Q4,6685200.0,2814500.0,1369700.0,1191400.0,16.43,32.7,,22.6,,买入,,740.0
002371.SZ,北方华创,20260512,北方华创：看好公司平台优势,点评,一般报告,华兴证券,王国晗,2028Q4,8356500.0,5086900.0,1739100.0,1523800.0,21.02,25.6,,22.9,,买入,,740.0
002371.SZ,北方华创,20260512,NAURA：AI＿capex＿ramp－up＿in＿China＿drives＿growth＿ahead；advanced＿node＿SPE＿and＿new＿products＿in＿expansion；Buy,点评,一般报告,高盛集团（GoldmanSachs）,"Allen Chang,郑宇评,Ting Song",2026Q2,,,,,4.79,,,,,Buy,,719.0
