ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
688808.SH,联讯仪器,20260904,联讯仪器：高端测试仪器国产突破，光通信/半导体电性能测试双轮驱动业绩高增,点评,一般报告,方正证券,"赵璐,郝润祺",2028Q4,1110700.0,411900.0,411900.0,410700.0,40.0,61.62,,36.98,59.83,推荐,,
688808.SH,联讯仪器,20260904,联讯仪器：高端测试仪器国产突破，光通信/半导体电性能测试双轮驱动业绩高增,点评,一般报告,方正证券,"赵璐,郝润祺",2027Q4,741100.0,272600.0,272600.0,271900.0,26.49,93.07,,38.85,91.0,推荐,,
688808.SH,联讯仪器,20260904,联讯仪器：高端测试仪器国产突破，光通信/半导体电性能测试双轮驱动业绩高增,点评,一般报告,方正证券,"赵璐,郝润祺",2026Q4,412600.0,150700.0,150700.0,150400.0,14.65,168.28,,35.13,161.32,推荐,,
688808.SH,联讯仪器,20260902,联讯仪器2026年中报点评：业绩高速兑现，在手订单充裕,点评,一般报告,东莞证券,"谭欣欣,谢少威",2028Q2,1181900.0,495500.0,495500.0,493200.0,48.04,51.0,,,,增持,,
688808.SH,联讯仪器,20260902,联讯仪器2026年中报点评：业绩高速兑现，在手订单充裕,点评,一般报告,东莞证券,"谭欣欣,谢少威",2027Q2,808000.0,334600.0,334600.0,333000.0,32.44,75.0,,,,增持,,
688808.SH,联讯仪器,20260902,联讯仪器2026年中报点评：业绩高速兑现，在手订单充裕,点评,一般报告,东莞证券,"谭欣欣,谢少威",2026Q2,416200.0,152100.0,152000.0,151300.0,14.74,166.0,,,,增持,,
688808.SH,联讯仪器,20260831,联讯仪器2026年中报点评：合同负债、存货翻倍增长，净利率大幅提升,点评,一般报告,东吴证券,"周尔双,李文意,韦译捷",2028Q2,1909900.0,683300.0,683300.0,593300.0,57.79,39.09,,45.51,,增持,,
688808.SH,联讯仪器,20260831,联讯仪器2026年中报点评：合同负债、存货翻倍增长，净利率大幅提升,点评,一般报告,东吴证券,"周尔双,李文意,韦译捷",2027Q2,1319900.0,458400.0,458400.0,398100.0,38.77,58.26,,56.04,,增持,,
688808.SH,联讯仪器,20260831,联讯仪器2026年中报点评：合同负债、存货翻倍增长，净利率大幅提升,点评,一般报告,东吴证券,"周尔双,李文意,韦译捷",2026Q2,798100.0,260800.0,260800.0,222500.0,21.68,104.22,,71.27,,增持,,
688808.SH,联讯仪器,20260829,联讯仪器：2026H1业绩高增，光通信测试和存储芯片测试双轮驱动,点评,一般报告,兴业证券,"丁志刚,石康,祁佳仪",2028Q4,1066100.0,305800.0,305800.0,304300.0,29.64,78.2,,34.8,,增持,,
688808.SH,联讯仪器,20260829,联讯仪器：2026H1业绩高增，光通信测试和存储芯片测试双轮驱动,点评,一般报告,兴业证券,"丁志刚,石康,祁佳仪",2027Q4,722400.0,198200.0,198200.0,197200.0,19.2,120.8,,34.6,,增持,,
688808.SH,联讯仪器,20260829,联讯仪器：2026H1业绩高增，光通信测试和存储芯片测试双轮驱动,点评,一般报告,兴业证券,"丁志刚,石康,祁佳仪",2026Q4,402700.0,95400.0,95400.0,95000.0,9.25,250.7,,25.5,,增持,,
688808.SH,联讯仪器,20260827,联讯仪器2026年中报点评：26H1归母净利润同比高增903%，布局CPO测试、存储测试设备等领域,点评,一般报告,光大证券,"陈佳宁,汲萌,夏天宇",2028Q2,1474100.0,593300.0,593300.0,563300.0,54.87,42.0,0.2,42.6,38.5,增持,,
688808.SH,联讯仪器,20260827,联讯仪器2026年中报点评：26H1归母净利润同比高增903%，布局CPO测试、存储测试设备等领域,点评,一般报告,光大证券,"陈佳宁,汲萌,夏天宇",2027Q2,1019400.0,408200.0,408200.0,387600.0,37.75,61.0,0.2,47.8,55.7,增持,,
688808.SH,联讯仪器,20260827,联讯仪器2026年中报点评：26H1归母净利润同比高增903%，布局CPO测试、存储测试设备等领域,点评,一般报告,光大证券,"陈佳宁,汲萌,夏天宇",2026Q2,459300.0,176600.0,176600.0,167700.0,16.33,142.0,0.1,37.4,124.7,增持,,
688808.SH,联讯仪器,20260827,联讯仪器：1.6T采样示波器放量助推Q2盈利超预期，光通信&半导体有望迎来共振,点评,一般报告,中泰证券,"王芳,杨旭,谢校辉",2028Q4,1600100.0,780200.0,780200.0,694400.0,67.63,34.0,,44.0,,买入,,
688808.SH,联讯仪器,20260827,联讯仪器：1.6T采样示波器放量助推Q2盈利超预期，光通信&半导体有望迎来共振,点评,一般报告,中泰证券,"王芳,杨旭,谢校辉",2027Q4,1099700.0,493800.0,493700.0,449300.0,43.76,53.0,,50.7,,买入,,
688808.SH,联讯仪器,20260827,联讯仪器：1.6T采样示波器放量助推Q2盈利超预期，光通信&半导体有望迎来共振,点评,一般报告,中泰证券,"王芳,杨旭,谢校辉",2026Q4,551400.0,168500.0,168400.0,158300.0,15.42,150.0,,36.0,,买入,,
688808.SH,联讯仪器,20260826,联讯仪器：26H1业绩高增，净利率创历史新高,点评,一般报告,国金证券,"满在朋,倪赵义,刘民喆",2028Q4,1269900.0,554800.0,554700.0,499300.0,48.631,46.45,,47.91,,买入,,
688808.SH,联讯仪器,20260826,联讯仪器：26H1业绩高增，净利率创历史新高,点评,一般报告,国金证券,"满在朋,倪赵义,刘民喆",2027Q4,889200.0,378900.0,378800.0,340900.0,33.207,68.03,,49.22,,买入,,
688808.SH,联讯仪器,20260826,联讯仪器：26H1业绩高增，净利率创历史新高,点评,一般报告,国金证券,"满在朋,倪赵义,刘民喆",2026Q4,461300.0,192600.0,192500.0,173300.0,16.877,133.85,,38.17,,买入,,
688808.SH,联讯仪器,20260826,联讯仪器：光通信测试仪器&设备龙头，拓展碳化硅功率器件&半导体测试,一般,一般报告,东吴证券,"周尔双,李文意",2028Q4,1909900.0,683300.0,683300.0,593300.0,57.79,38.22,,45.51,,增持,,
688808.SH,联讯仪器,20260826,联讯仪器：光通信测试仪器&设备龙头，拓展碳化硅功率器件&半导体测试,一般,一般报告,东吴证券,"周尔双,李文意",2027Q4,1319900.0,458400.0,458400.0,398100.0,38.77,56.97,,56.04,,增持,,
688808.SH,联讯仪器,20260826,联讯仪器：光通信测试仪器&设备龙头，拓展碳化硅功率器件&半导体测试,一般,一般报告,东吴证券,"周尔双,李文意",2026Q4,798100.0,260800.0,260800.0,222500.0,21.68,101.91,,71.27,,增持,,
688808.SH,联讯仪器,20260815,联讯仪器深度报告：光通信&半导体双轮驱动，高端测试设备平台化启航,深度,首次关注,中泰证券,"王芳,杨旭,谢校辉",2028Q4,1600100.0,1103993.0,780200.0,694400.0,67.63,32.8,,50.1,11.0,增持,,
688808.SH,联讯仪器,20260815,联讯仪器深度报告：光通信&半导体双轮驱动，高端测试设备平台化启航,深度,首次关注,中泰证券,"王芳,杨旭,谢校辉",2027Q4,1099700.0,733874.0,493700.0,449300.0,43.76,50.8,,64.7,17.0,增持,,
688808.SH,联讯仪器,20260815,联讯仪器深度报告：光通信&半导体双轮驱动，高端测试设备平台化启航,深度,首次关注,中泰证券,"王芳,杨旭,谢校辉",2026Q4,551400.0,344145.0,168400.0,158300.0,15.42,144.0,,64.2,50.0,增持,,
688808.SH,联讯仪器,20260727,联讯仪器：洞悉测试之道，国产光测试设备龙头崛起,深度,首次关注,广发证券,"孙柏阳,汪家豪,王宁",2028Q4,1480490.0,1019780.0,487300.0,438100.0,42.67,45.8,,47.5,38.5,买入,,2150.82
688808.SH,联讯仪器,20260727,联讯仪器：洞悉测试之道，国产光测试设备龙头崛起,深度,首次关注,广发证券,"孙柏阳,汪家豪,王宁",2027Q4,965120.0,647950.0,299500.0,269300.0,26.23,74.5,,45.3,62.5,买入,,2150.82
688808.SH,联讯仪器,20260727,联讯仪器：洞悉测试之道，国产光测试设备龙头崛起,深度,首次关注,广发证券,"孙柏阳,汪家豪,王宁",2026Q4,485330.0,322870.0,137000.0,123100.0,11.99,163.1,,31.4,134.9,买入,,2150.82
688808.SH,联讯仪器,20260726,联讯仪器：26H1业绩高增，光通信下游拉动明显,点评,首次评级,国投证券,赵阳,2028Q4,1514040.0,,487350.0,,47.85,40.86,0.2,43.9,39.2,买入,,2265.7
688808.SH,联讯仪器,20260726,联讯仪器：26H1业绩高增，光通信下游拉动明显,点评,首次评级,国投证券,赵阳,2027Q4,1010660.0,,273860.0,,26.89,72.72,0.1,41.4,69.9,买入,,2265.7
688808.SH,联讯仪器,20260726,联讯仪器：26H1业绩高增，光通信下游拉动明显,点评,首次评级,国投证券,赵阳,2026Q4,509530.0,,120830.0,,11.86,164.8,0.0,29.6,154.4,买入,,2265.7
688808.SH,联讯仪器,20260723,联讯仪器：26Q2业绩超预期，光测试龙头业绩彰显超高景气度,点评,一般报告,国金证券,"满在朋,倪赵义,刘民喆",2028Q4,1578100.0,1035000.0,599300.0,539400.0,52.539,35.94,,54.09,,买入,,
688808.SH,联讯仪器,20260723,联讯仪器：26Q2业绩超预期，光测试龙头业绩彰显超高景气度,点评,一般报告,国金证券,"满在朋,倪赵义,刘民喆",2027Q4,985900.0,631600.0,337500.0,303700.0,29.585,63.82,,49.01,,买入,,
