ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
601288.SH,农业银行,20260902,农业银行农业银行2026年中报点评：分红空间向上打开，业绩增长再提速,点评,一般报告,兴业证券,"陈绍兴,刘子健,杨皓然",2028Q2,90743500.0,37907800.0,37750500.0,33958000.0,0.88,,,9.79,,增持,,
601288.SH,农业银行,20260902,农业银行农业银行2026年中报点评：分红空间向上打开，业绩增长再提速,点评,一般报告,兴业证券,"陈绍兴,刘子健,杨皓然",2027Q2,85301300.0,36000100.0,35842800.0,32237300.0,0.84,,,9.93,,增持,,
601288.SH,农业银行,20260902,农业银行农业银行2026年中报点评：分红空间向上打开，业绩增长再提速,点评,一般报告,兴业证券,"陈绍兴,刘子健,杨皓然",2026Q2,80948000.0,34205700.0,34048400.0,30618900.0,0.79,,,10.08,,增持,,
601288.SH,农业银行,20260831,农业银行：营收盈利延续快增，息差环比企稳回升,点评,一般报告,平安证券,"袁喆奇,李灵琇",2028Q4,87209600.0,,37109800.0,33366800.0,0.95,7.26,,10.3,,推荐,,
601288.SH,农业银行,20260831,农业银行：营收盈利延续快增，息差环比企稳回升,点评,一般报告,平安证券,"袁喆奇,李灵琇",2027Q4,80302100.0,,35147100.0,31602100.0,0.9,7.66,,10.5,,推荐,,
601288.SH,农业银行,20260831,农业银行：营收盈利延续快增，息差环比企稳回升,点评,一般报告,平安证券,"袁喆奇,李灵琇",2026Q4,75076400.0,,33688600.0,30290700.0,0.87,8.0,,10.7,,推荐,,
601288.SH,农业银行,20260830,农业银行：业绩保持领先，息差环比回升,点评,一般报告,中金公司,"林英奇,许鸿明,张帅帅",2027Q4,88560000.0,,37330000.0,32230000.0,0.88,7.7,4.1,9.0,,跑赢行业,8.02,8.02
601288.SH,农业银行,20260830,农业银行：业绩保持领先，息差环比回升,点评,一般报告,中金公司,"林英奇,许鸿明,张帅帅",2026Q4,80520000.0,,35390000.0,30690000.0,0.83,8.1,3.9,9.2,,跑赢行业,8.02,8.02
601288.SH,农业银行,20260829,农业银行：县域护城河深厚，业绩分红双升,点评,一般报告,华泰证券,"沈娟,贺雅亭",2028Q4,89618600.0,,,34367800.0,0.98,6.91,4.48,9.02,,增持,7.76,7.76
601288.SH,农业银行,20260829,农业银行：县域护城河深厚，业绩分红双升,点评,一般报告,华泰证券,"沈娟,贺雅亭",2027Q4,84948100.0,,,32514000.0,0.93,7.31,4.24,9.1,,增持,7.76,7.76
601288.SH,农业银行,20260829,农业银行：县域护城河深厚，业绩分红双升,点评,一般报告,华泰证券,"沈娟,贺雅亭",2026Q4,80776000.0,,,30712000.0,0.88,7.74,4.01,9.18,,增持,7.76,7.76
601288.SH,农业银行,20260829,农业银行2026年半年报点评：营收增速领跑同业，分红比例提至31%,点评,一般报告,光大证券,"王一峰,赵晨阳",2028Q2,88804100.0,,39224400.0,35268100.0,1.01,6.74,,10.51,,买入,,
601288.SH,农业银行,20260829,农业银行2026年半年报点评：营收增速领跑同业，分红比例提至31%,点评,一般报告,光大证券,"王一峰,赵晨阳",2027Q2,83940300.0,,36740500.0,33034800.0,0.94,7.19,,10.62,,买入,,
601288.SH,农业银行,20260829,农业银行2026年半年报点评：营收增速领跑同业，分红比例提至31%,点评,一般报告,光大证券,"王一峰,赵晨阳",2026Q2,79183300.0,,34448900.0,30974300.0,0.89,7.67,,10.76,,买入,,
601288.SH,农业银行,20260629,农业银行：县域领跑的成长型大行,深度,首份报告,长江证券,"马祥云,盛悦菲,谢金彤",2028Q4,86395900.0,,,32244400.0,0.921,7.03,4.47,9.42,,买入,,
601288.SH,农业银行,20260629,农业银行：县域领跑的成长型大行,深度,首份报告,长江证券,"马祥云,盛悦菲,谢金彤",2027Q4,82511900.0,,,31348900.0,0.896,7.24,4.34,9.78,,买入,,
601288.SH,农业银行,20260629,农业银行：县域领跑的成长型大行,深度,首份报告,长江证券,"马祥云,盛悦菲,谢金彤",2026Q4,77240100.0,,,30340400.0,0.867,7.5,4.2,10.1,,买入,,
601288.SH,农业银行,20260508,农业银行2026年一季报点评：规模再加速,一般,一般报告,国联民生证券,"王先爽,乔丹,马高平",2028Q4,84053700.0,,38498800.0,34564700.0,0.988,7.3,4.36,9.87,,推荐,,
601288.SH,农业银行,20260508,农业银行2026年一季报点评：规模再加速,一般,一般报告,国联民生证券,"王先爽,乔丹,马高平",2027Q4,79348000.0,,35986000.0,32312900.0,0.923,7.9,4.06,9.89,,推荐,,
601288.SH,农业银行,20260508,农业银行2026年一季报点评：规模再加速,一般,一般报告,国联民生证券,"王先爽,乔丹,马高平",2026Q4,75487600.0,,34033000.0,30576100.0,0.874,8.3,3.83,10.04,,推荐,,
601288.SH,农业银行,20260508,农业银行公司动态研究：营收增速重回两位数,点评,首份报告,国海证券,"林加力,许潇琦,徐凝碧",2028Q4,86570900.0,,38430700.0,34145500.0,0.976,7.41,,9.73,,买入,,
601288.SH,农业银行,20260508,农业银行公司动态研究：营收增速重回两位数,点评,首份报告,国海证券,"林加力,许潇琦,徐凝碧",2027Q4,80784400.0,,36058100.0,32031600.0,0.915,7.93,,9.74,,买入,,
601288.SH,农业银行,20260508,农业银行公司动态研究：营收增速重回两位数,点评,首份报告,国海证券,"林加力,许潇琦,徐凝碧",2026Q4,75351300.0,,34208500.0,30383500.0,0.868,8.38,,9.93,,买入,,
601288.SH,农业银行,20260502,农业银行2026年一季报点评：营收双位数高增，盈利增速持续领跑,一般,一般报告,光大证券,"王一峰,赵晨阳",2028Q4,88804100.0,,39224400.0,35268100.0,1.01,6.87,,10.51,,买入,,
