ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
600795.SH,国电电力,20260827,国电电力：Q2业绩环比增长，拟收购集团常规能源资产,点评,一般报告,天风证券,"郭丽丽,王钰舒",2028Q4,17968334.0,1369259.0,1371853.0,684696.0,0.38,13.62,,9.93,9.67,买入,,
600795.SH,国电电力,20260827,国电电力：Q2业绩环比增长，拟收购集团常规能源资产,点评,一般报告,天风证券,"郭丽丽,王钰舒",2027Q4,17817479.0,1308050.0,1320591.0,638210.0,0.36,14.62,,9.74,10.01,买入,,
600795.SH,国电电力,20260827,国电电力：Q2业绩环比增长，拟收购集团常规能源资产,点评,一般报告,天风证券,"郭丽丽,王钰舒",2026Q4,17233126.0,1216363.0,1235295.0,577438.0,0.32,16.15,,9.27,10.35,买入,,
600795.SH,国电电力,20260826,国电电力：Q2盈利环比修复，资产注入与高股息共筑长期价值,点评,一般报告,国投证券,"汪磊,徐奕琳",2028Q4,17751700.0,1828800.0,1831400.0,771200.0,0.43,11.9,4.2,11.3,9.9,买入-A,5.77,5.77
600795.SH,国电电力,20260826,国电电力：Q2盈利环比修复，资产注入与高股息共筑长期价值,点评,一般报告,国投证券,"汪磊,徐奕琳",2027Q4,17511300.0,1716100.0,1728600.0,735500.0,0.41,12.5,3.8,11.4,10.2,买入-A,5.77,5.77
600795.SH,国电电力,20260826,国电电力：Q2盈利环比修复，资产注入与高股息共筑长期价值,点评,一般报告,国投证券,"汪磊,徐奕琳",2026Q4,16973900.0,1386700.0,1405600.0,612200.0,0.34,15.0,3.0,10.1,10.7,买入-A,5.77,5.77
600795.SH,国电电力,20260824,国电电力：装机扩容与多电源布局推进，短期承压不改中长期成长主线,一般,一般报告,长城证券,"于夕朦,范杨春晓,何郭香池,杨天放,孙诗宁",2028Q4,18980800.0,2049100.0,2042600.0,862300.0,0.48,10.6,,9.2,9.0,增持,,
600795.SH,国电电力,20260824,国电电力：装机扩容与多电源布局推进，短期承压不改中长期成长主线,一般,一般报告,长城证券,"于夕朦,范杨春晓,何郭香池,杨天放,孙诗宁",2027Q4,18195600.0,1871600.0,1862600.0,781000.0,0.44,11.7,,9.1,9.5,增持,,
600795.SH,国电电力,20260824,国电电力：装机扩容与多电源布局推进，短期承压不改中长期成长主线,一般,一般报告,长城证券,"于夕朦,范杨春晓,何郭香池,杨天放,孙诗宁",2026Q4,17393300.0,1571800.0,1570100.0,671800.0,0.38,13.6,,8.3,10.6,增持,,
600795.SH,国电电力,20260823,国电电力：集团资产整合推进，公司成长再添动能,一般,一般报告,长江证券,"张韦华,司旗,宋尚骞,刘亚辉,张子淳",2028Q4,17730300.0,1748900.0,1778900.0,763200.0,0.43,11.99,,11.5,7.91,买入,,
600795.SH,国电电力,20260823,国电电力：集团资产整合推进，公司成长再添动能,一般,一般报告,长江证券,"张韦华,司旗,宋尚骞,刘亚辉,张子淳",2027Q4,17741000.0,1642500.0,1672500.0,717500.0,0.4,12.75,,11.4,8.27,买入,,
600795.SH,国电电力,20260823,国电电力：集团资产整合推进，公司成长再添动能,一般,一般报告,长江证券,"张韦华,司旗,宋尚骞,刘亚辉,张子淳",2026Q4,17084900.0,1060300.0,1080300.0,518500.0,0.29,17.64,,8.8,10.16,买入,,
600795.SH,国电电力,20260823,国电电力：二季度火电电价降幅明显收窄，看好水电投产释放业绩,点评,一般报告,兴业证券,"蔡屹,朱理显,隋佳航",2028Q4,17176500.0,1851700.0,1852400.0,797200.0,0.45,11.4,,11.8,,增持,,
600795.SH,国电电力,20260823,国电电力：二季度火电电价降幅明显收窄，看好水电投产释放业绩,点评,一般报告,兴业证券,"蔡屹,朱理显,隋佳航",2027Q4,17202100.0,1749400.0,1752900.0,743000.0,0.42,12.3,,11.5,,增持,,
600795.SH,国电电力,20260823,国电电力：二季度火电电价降幅明显收窄，看好水电投产释放业绩,点评,一般报告,兴业证券,"蔡屹,朱理显,隋佳航",2026Q4,16595700.0,1459400.0,1468000.0,600700.0,0.34,15.2,,9.7,,增持,,
600795.SH,国电电力,20260822,国电电力：水电装机投产、电价企稳回升，成长与股息兼备,点评,一般报告,广发证券,"郭鹏,郝兆升",2028Q4,18735000.0,1896900.0,1898000.0,804700.0,0.45,11.3,,11.8,6.5,买入,5.28,5.28
600795.SH,国电电力,20260822,国电电力：水电装机投产、电价企稳回升，成长与股息兼备,点评,一般报告,广发证券,"郭鹏,郝兆升",2027Q4,18374900.0,1699200.0,1692000.0,731000.0,0.41,12.5,,11.3,7.2,买入,5.28,5.28
600795.SH,国电电力,20260822,国电电力：水电装机投产、电价企稳回升，成长与股息兼备,点评,一般报告,广发证券,"郭鹏,郝兆升",2026Q4,17620800.0,1405000.0,1414400.0,628200.0,0.35,14.5,,10.2,7.9,买入,5.28,5.28
600795.SH,国电电力,20260821,国电电力：税费下降增厚水电盈利，火绿偏弱限制业绩表现,点评,一般报告,长江证券,"张韦华,司旗,宋尚骞,刘亚辉,张子淳",2028Q4,17730300.0,1748900.0,1778900.0,763200.0,0.43,11.69,,11.5,7.87,买入,,
600795.SH,国电电力,20260821,国电电力：税费下降增厚水电盈利，火绿偏弱限制业绩表现,点评,一般报告,长江证券,"张韦华,司旗,宋尚骞,刘亚辉,张子淳",2027Q4,17741000.0,1642500.0,1672500.0,717500.0,0.4,12.43,,11.4,8.22,买入,,
600795.SH,国电电力,20260821,国电电力：税费下降增厚水电盈利，火绿偏弱限制业绩表现,点评,一般报告,长江证券,"张韦华,司旗,宋尚骞,刘亚辉,张子淳",2026Q4,17084900.0,1060300.0,1080300.0,518500.0,0.29,17.2,,8.8,10.1,买入,,
600795.SH,国电电力,20260820,国电电力：集团注入优质在建水火电源资产，进一步打开未来成长性,一般,一般报告,招商证券,"宋盈盈,卢湘雪",2028Q4,17744600.0,1986000.0,1961300.0,756400.0,0.42,12.2,,11.4,10.3,强烈推荐,,
600795.SH,国电电力,20260820,国电电力：集团注入优质在建水火电源资产，进一步打开未来成长性,一般,一般报告,招商证券,"宋盈盈,卢湘雪",2027Q4,17488000.0,1884900.0,1860600.0,717600.0,0.4,12.8,,11.4,10.9,强烈推荐,,
600795.SH,国电电力,20260820,国电电力：集团注入优质在建水火电源资产，进一步打开未来成长性,一般,一般报告,招商证券,"宋盈盈,卢湘雪",2026Q4,16930500.0,1655600.0,1632000.0,629400.0,0.35,14.6,,10.4,12.0,强烈推荐,,
