ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
688521.SH,芯原股份,20260523,芯原股份首次覆盖：从IP转型ASIC公司，进入增长快车道,一般,首次关注,国泰海通,陈豪杰,2026Q4,641640.0,,,16800.0,0.32,855.17,0.0,4.7,399.67,增持,,360.0
688521.SH,芯原股份,20260523,芯原股份首次覆盖：从IP转型ASIC公司，进入增长快车道,一般,首次关注,国泰海通,陈豪杰,2027Q4,1106610.0,,,118500.0,2.25,121.39,0.1,25.6,99.91,增持,,360.0
688521.SH,芯原股份,20260523,芯原股份首次覆盖：从IP转型ASIC公司，进入增长快车道,一般,首次关注,国泰海通,陈豪杰,2028Q4,1929200.0,,,260300.0,4.95,55.26,0.2,37.3,48.62,增持,,360.0
688521.SH,芯原股份,20260518,芯原股份：26Q1新签订单再创新高，AI＿ASIC趋势确定推动业绩高增,点评,一般报告,中泰证券,"王芳,杨旭,李雪峰",2026Q4,647300.0,,95700.0,98700.0,1.88,134.5,,22.2,152.0,买入,,
688521.SH,芯原股份,20260518,芯原股份：26Q1新签订单再创新高，AI＿ASIC趋势确定推动业绩高增,点评,一般报告,中泰证券,"王芳,杨旭,李雪峰",2027Q4,1000800.0,,179500.0,179500.0,3.41,74.0,,28.7,85.0,买入,,
688521.SH,芯原股份,20260518,芯原股份：26Q1新签订单再创新高，AI＿ASIC趋势确定推动业绩高增,点评,一般报告,中泰证券,"王芳,杨旭,李雪峰",2028Q4,1496500.0,,298100.0,298100.0,5.67,44.6,,32.3,52.0,买入,,
688521.SH,芯原股份,20260510,芯原股份公司深度报告：半导体IP与芯片定制龙头，受益云／端双侧AI＿ASIC浪潮,深度,一般报告,国海证券,"刘熹,谢婧茹",2026Q4,574272.0,,11900.0,11600.0,0.22,1192.51,,3.0,305.13,买入,,
688521.SH,芯原股份,20260510,芯原股份公司深度报告：半导体IP与芯片定制龙头，受益云／端双侧AI＿ASIC浪潮,深度,一般报告,国海证券,"刘熹,谢婧茹",2027Q4,844384.0,,60600.0,58900.0,1.12,234.08,,14.0,144.11,买入,,
688521.SH,芯原股份,20260510,芯原股份公司深度报告：半导体IP与芯片定制龙头，受益云／端双侧AI＿ASIC浪潮,深度,一般报告,国海证券,"刘熹,谢婧茹",2028Q4,991042.0,,87000.0,84400.0,1.61,163.24,,17.0,116.03,买入,,
688521.SH,芯原股份,20260506,芯原股份：新签订单大超预期，自研ASIC产业趋势明确,点评,一般报告,国盛证券,"佘凌星,沈朱樱婷",2026Q4,599000.0,,36600.0,32900.0,0.63,449.0,,8.8,246.2,买入,,
688521.SH,芯原股份,20260506,芯原股份：新签订单大超预期，自研ASIC产业趋势明确,点评,一般报告,国盛证券,"佘凌星,沈朱樱婷",2027Q4,958300.0,,81200.0,73100.0,1.39,202.2,,16.3,141.1,买入,,
688521.SH,芯原股份,20260506,芯原股份：新签订单大超预期，自研ASIC产业趋势明确,点评,一般报告,国盛证券,"佘凌星,沈朱樱婷",2028Q4,1437500.0,,131600.0,121400.0,2.31,121.7,,21.3,96.9,买入,,
688521.SH,芯原股份,20260505,芯原股份：4月签单加速超预期，受益AI_Asic需求放量,点评,一般报告,申万宏源证券,"杨海晏,黄忠煌,王开元,杨紫璇",2026Q4,609600.0,175600.0,-15900.0,-17200.0,-0.33,,,-5.3,,买入,,
688521.SH,芯原股份,20260505,芯原股份：4月签单加速超预期，受益AI_Asic需求放量,点评,一般报告,申万宏源证券,"杨海晏,黄忠煌,王开元,杨紫璇",2027Q4,852800.0,242600.0,34800.0,33800.0,0.64,438.0,,9.4,,买入,,
688521.SH,芯原股份,20260505,芯原股份：4月签单加速超预期，受益AI_Asic需求放量,点评,一般报告,申万宏源证券,"杨海晏,黄忠煌,王开元,杨紫璇",2028Q4,1179300.0,322100.0,101000.0,100000.0,1.9,148.0,,21.7,,买入,,
688521.SH,芯原股份,20260502,芯原股份2026年一季报点评：新签订单屡创新高，AI算力业务引领强劲增长,点评,一般报告,华创证券,"岳阳,吴鑫,卢依雯",2026Q4,599000.0,,22000.0,21800.0,0.41,678.0,,4.0,408.0,强推,,
688521.SH,芯原股份,20260502,芯原股份2026年一季报点评：新签订单屡创新高，AI算力业务引领强劲增长,点评,一般报告,华创证券,"岳阳,吴鑫,卢依雯",2028Q4,1385700.0,,122300.0,119900.0,2.28,123.0,,16.4,106.0,强推,,
688521.SH,芯原股份,20260502,芯原股份2026年一季报点评：新签订单屡创新高，AI算力业务引领强劲增长,点评,一般报告,华创证券,"岳阳,吴鑫,卢依雯",2027Q4,935100.0,,72900.0,71400.0,1.36,207.0,,11.7,167.0,强推,,
688521.SH,芯原股份,20260420,芯原股份：在手订单连续九个季度保持高位，量产业务规模效应显著,点评,一般报告,平安证券,"杨钟,徐碧云",2026Q4,507100.0,,-1100.0,-1100.0,-0.02,,,-0.3,481.0,推荐,,
688521.SH,芯原股份,20260420,芯原股份：在手订单连续九个季度保持高位，量产业务规模效应显著,点评,一般报告,平安证券,"杨钟,徐碧云",2027Q4,695300.0,,22800.0,22800.0,0.43,579.2,,6.3,253.0,推荐,,
688521.SH,芯原股份,20260420,芯原股份：在手订单连续九个季度保持高位，量产业务规模效应显著,点评,一般报告,平安证券,"杨钟,徐碧云",2028Q4,921900.0,,38300.0,38300.0,0.73,345.0,,9.5,197.0,推荐,,
688521.SH,芯原股份,20260420,电子行业周报：台积电上修全年指引，玻璃基板大有可为,非个股,一般报告,国联民生证券,"方竞,李少青,李萌,王晔",2027Q4,,,,35236.323,0.67,,,,,推荐,,
688521.SH,芯原股份,20260420,电子行业周报：台积电上修全年指引，玻璃基板大有可为,非个股,一般报告,国联民生证券,"方竞,李少青,李萌,王晔",2026Q4,,,,7362.814,0.14,,,,,推荐,,
688521.SH,芯原股份,20260420,芯原股份深度研究报告：AI＿ASIC领军者，迎接ASIC定制新纪元,深度,首次关注,华创证券,"岳阳,吴鑫,卢依雯",2028Q4,1385700.0,435000.0,122300.0,119900.0,2.28,105.0,,16.4,90.0,强推,,
688521.SH,芯原股份,20260420,芯原股份深度研究报告：AI＿ASIC领军者，迎接ASIC定制新纪元,深度,首次关注,华创证券,"岳阳,吴鑫,卢依雯",2027Q4,935100.0,303300.0,72900.0,71400.0,1.36,175.0,,11.7,142.0,强推,,
688521.SH,芯原股份,20260420,芯原股份深度研究报告：AI＿ASIC领军者，迎接ASIC定制新纪元,深度,首次关注,华创证券,"岳阳,吴鑫,卢依雯",2026Q4,599000.0,205000.0,22000.0,21800.0,0.41,575.0,,4.0,346.0,强推,,
688521.SH,芯原股份,20260418,VeriSilicon：Strong＿ASIC＿order＿to＿support＿growth＿ahead；4Q25＿in＿line；Buy,点评,一般报告,高盛集团（GoldmanSachs）,"Allen Chang,Verena Jeng,Ting Song",2026Q1,72600.0,30100.0,4500.0,4300.0,0.08,,,,,Buy,,309.0
688521.SH,芯原股份,20260418,VeriSilicon：Strong＿ASIC＿order＿to＿support＿growth＿ahead；4Q25＿in＿line；Buy,点评,一般报告,高盛集团（GoldmanSachs）,"Allen Chang,Verena Jeng,Ting Song",2026Q4,529580.0,201200.0,61500.0,59600.0,1.13,,0.0,,,Buy,,309.0
688521.SH,芯原股份,20260418,VeriSilicon：Strong＿ASIC＿order＿to＿support＿growth＿ahead；4Q25＿in＿line；Buy,点评,一般报告,高盛集团（GoldmanSachs）,"Allen Chang,Verena Jeng,Ting Song",2027Q4,770770.0,274000.0,128300.0,121900.0,2.32,104.0,0.0,,,Buy,,309.0
688521.SH,芯原股份,20260418,VeriSilicon：Strong＿ASIC＿order＿to＿support＿growth＿ahead；4Q25＿in＿line；Buy,点评,一般报告,高盛集团（GoldmanSachs）,"Allen Chang,Verena Jeng,Ting Song",2028Q4,1039470.0,363600.0,197500.0,187700.0,3.57,67.5,0.0,,,Buy,,309.0
688521.SH,芯原股份,20260410,芯原股份：年末在手订单50.75亿，数据处理应用领域占近60%,点评,一般报告,申万宏源证券,"杨海晏,黄忠煌,王开元,杨紫璇",2026Q4,609600.0,175600.0,-15900.0,-17200.0,-0.33,,,-5.3,,买入,,
688521.SH,芯原股份,20260410,芯原股份：年末在手订单50.75亿，数据处理应用领域占近60%,点评,一般报告,申万宏源证券,"杨海晏,黄忠煌,王开元,杨紫璇",2027Q4,852800.0,242600.0,34800.0,33800.0,0.64,386.0,,9.4,,买入,,
688521.SH,芯原股份,20260410,芯原股份：年末在手订单50.75亿，数据处理应用领域占近60%,点评,一般报告,申万宏源证券,"杨海晏,黄忠煌,王开元,杨紫璇",2028Q4,1179300.0,322100.0,101000.0,100000.0,1.9,130.0,,21.7,,买入,,
