ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
002913.SZ,奥士康,20260506,奥士康：新增生产设备投入使用，产能有望逐步释放,点评,一般报告,财信证券,袁鑫,2026Q4,661100.0,,50300.0,45300.0,1.43,37.37,1.0,9.59,,买入,,
002913.SZ,奥士康,20260506,奥士康：新增生产设备投入使用，产能有望逐步释放,点评,一般报告,财信证券,袁鑫,2027Q4,788100.0,,65900.0,59400.0,1.87,28.5,1.0,11.45,,买入,,
002913.SZ,奥士康,20260506,奥士康：新增生产设备投入使用，产能有望逐步释放,点评,一般报告,财信证券,袁鑫,2028Q4,942400.0,,90000.0,81100.0,2.56,20.87,2.0,13.77,,买入,,
002913.SZ,奥士康,20260302,奥士康：加大高端PCB产品研发投入，满足算力基础设施等多个下游市场需求,点评,一般报告,长城证券,"侯宾,姚久花",2025Q4,554300.0,,33900.0,30400.0,0.96,51.1,,6.8,20.3,买入,,
002913.SZ,奥士康,20260302,奥士康：加大高端PCB产品研发投入，满足算力基础设施等多个下游市场需求,点评,一般报告,长城证券,"侯宾,姚久花",2026Q4,666100.0,,52400.0,46500.0,1.47,33.4,,9.8,15.4,买入,,
002913.SZ,奥士康,20260302,奥士康：加大高端PCB产品研发投入，满足算力基础设施等多个下游市场需求,点评,一般报告,长城证券,"侯宾,姚久花",2027Q4,790300.0,,64600.0,57300.0,1.81,27.1,,11.0,12.4,买入,,
002913.SZ,奥士康,20251201,奥士康：产能持续扩充，成长可期,深度,首次关注,江海证券,"张婧,吴雁宇",2025Q4,556367.0,,42300.0,37412.0,1.18,30.51,,8.2,14.6,买入,,49.12
002913.SZ,奥士康,20251201,奥士康：产能持续扩充，成长可期,深度,首次关注,江海证券,"张婧,吴雁宇",2026Q4,670770.0,,58800.0,51905.0,1.64,21.99,,10.42,11.4,买入,,49.12
002913.SZ,奥士康,20251201,奥士康：产能持续扩充，成长可期,深度,首次关注,江海证券,"张婧,吴雁宇",2027Q4,800258.0,,82200.0,72333.0,2.28,15.78,,12.97,8.6,买入,,49.12
002913.SZ,奥士康,20251110,奥士康：25Q3营收净利润实现双增长，加大高端PCB产品研发助力未来发展,点评,一般报告,长城证券,"侯宾,姚久花,李心怡",2025Q4,554300.0,,43700.0,39200.0,1.23,30.4,,8.6,14.4,买入,,
002913.SZ,奥士康,20251110,奥士康：25Q3营收净利润实现双增长，加大高端PCB产品研发助力未来发展,点评,一般报告,长城证券,"侯宾,姚久花,李心怡",2027Q4,790300.0,,67700.0,60000.0,1.89,19.8,,11.2,9.8,买入,,
002913.SZ,奥士康,20251110,奥士康：25Q3营收净利润实现双增长，加大高端PCB产品研发助力未来发展,点评,一般报告,长城证券,"侯宾,姚久花,李心怡",2026Q4,666100.0,,55300.0,49100.0,1.55,24.2,,10.1,12.2,买入,,
002913.SZ,奥士康,20250827,奥士康：高阶HDI持续放量,点评,一般报告,中邮证券,吴文吉,2025Q4,552400.0,,58400.0,51471.0,1.62,23.73,,10.7,6.32,买入,,
002913.SZ,奥士康,20250827,奥士康：高阶HDI持续放量,点评,一般报告,中邮证券,吴文吉,2026Q4,674200.0,,78500.0,69094.0,2.18,17.68,,12.7,4.8,买入,,
002913.SZ,奥士康,20250827,奥士康：高阶HDI持续放量,点评,一般报告,中邮证券,吴文吉,2027Q4,814900.0,,98900.0,86972.0,2.74,14.04,,14.0,3.49,买入,,
002913.SZ,奥士康,20250818,奥士康：25H1营收实现稳健增长，稳步推进全球产业布局助力长期发展,点评,一般报告,长城证券,"侯宾,姚久花,李心怡",2027Q4,790300.0,,75800.0,67200.0,2.12,18.7,,12.2,9.7,买入,,
002913.SZ,奥士康,20250818,奥士康：25H1营收实现稳健增长，稳步推进全球产业布局助力长期发展,点评,一般报告,长城证券,"侯宾,姚久花,李心怡",2026Q4,666100.0,,62300.0,55300.0,1.74,22.7,,11.1,12.0,买入,,
002913.SZ,奥士康,20250818,奥士康：25H1营收实现稳健增长，稳步推进全球产业布局助力长期发展,点评,一般报告,长城证券,"侯宾,姚久花,李心怡",2025Q4,554300.0,,49400.0,44300.0,1.39,28.4,,9.6,14.2,买入,,
002913.SZ,奥士康,20250815,奥士康：业绩阵痛期已过，高端产能扩产成长可期——公司信息更新报告,点评,一般报告,开源证券,"陈蓉芳,刘琦",2025Q4,555200.0,,58600.0,52500.0,1.66,24.2,,11.1,13.4,买入,,
002913.SZ,奥士康,20250815,奥士康：业绩阵痛期已过，高端产能扩产成长可期——公司信息更新报告,点评,一般报告,开源证券,"陈蓉芳,刘琦",2026Q4,719900.0,,83900.0,74500.0,2.35,17.1,,14.2,10.0,买入,,
002913.SZ,奥士康,20250815,奥士康：业绩阵痛期已过，高端产能扩产成长可期——公司信息更新报告,点评,一般报告,开源证券,"陈蓉芳,刘琦",2027Q4,907100.0,,111200.0,98700.0,3.11,12.9,,16.1,7.9,买入,,
002913.SZ,奥士康,20250813,奥士康：25H1业绩平稳，汽车＋AIPC＋服务器打开成长空间,点评,一般报告,中泰证券,"王芳,刘博文",2025Q4,563100.0,,53400.0,47500.0,1.5,27.9,,10.2,89.0,买入,,
002913.SZ,奥士康,20250813,奥士康：25H1业绩平稳，汽车＋AIPC＋服务器打开成长空间,点评,一般报告,中泰证券,"王芳,刘博文",2026Q4,675900.0,,79700.0,71700.0,2.26,18.5,,13.6,71.0,买入,,
002913.SZ,奥士康,20250813,奥士康：25H1业绩平稳，汽车＋AIPC＋服务器打开成长空间,点评,一般报告,中泰证券,"王芳,刘博文",2027Q4,789100.0,,101000.0,90900.0,2.86,14.6,,15.1,61.0,买入,,
002913.SZ,奥士康,20250813,奥士康：高端产能爬坡盈利短期承压，期待算力业务放量后业绩增长,点评,一般报告,兴业证券,"姚康,王恬恬",2025Q4,557100.0,,59500.0,52900.0,1.67,24.0,,11.5,,增持,,
002913.SZ,奥士康,20250813,奥士康：高端产能爬坡盈利短期承压，期待算力业务放量后业绩增长,点评,一般报告,兴业证券,"姚康,王恬恬",2026Q4,665400.0,,81200.0,72200.0,2.28,17.6,,14.7,,增持,,
002913.SZ,奥士康,20250813,奥士康：高端产能爬坡盈利短期承压，期待算力业务放量后业绩增长,点评,一般报告,兴业证券,"姚康,王恬恬",2027Q4,773000.0,,97400.0,86700.0,2.73,14.7,,16.3,,增持,,
002913.SZ,奥士康,20250702,奥士康：联接世界、导通未来,点评,首次关注,中邮证券,吴文吉,2025Q4,550300.0,,61500.0,54238.0,1.71,17.61,,11.2,4.69,买入,,
002913.SZ,奥士康,20250702,奥士康：联接世界、导通未来,点评,首次关注,中邮证券,吴文吉,2026Q4,672200.0,,79600.0,70039.0,2.21,13.64,,12.8,3.39,买入,,
002913.SZ,奥士康,20250702,奥士康：联接世界、导通未来,点评,首次关注,中邮证券,吴文吉,2027Q4,811600.0,,104800.0,92104.0,2.9,10.37,,14.7,2.16,买入,,
002913.SZ,奥士康,20250603,奥士康：牵手日本名幸，下游汽车、AIPC、服务器三翼齐飞,深度,首次关注,兴业证券,"姚康,王恬恬",2025Q4,557100.0,,59500.0,52900.0,1.67,15.1,,11.4,,增持,,
002913.SZ,奥士康,20250603,奥士康：牵手日本名幸，下游汽车、AIPC、服务器三翼齐飞,深度,首次关注,兴业证券,"姚康,王恬恬",2026Q4,665400.0,,80900.0,72000.0,2.27,11.1,,14.5,,增持,,
002913.SZ,奥士康,20250603,奥士康：牵手日本名幸，下游汽车、AIPC、服务器三翼齐飞,深度,首次关注,兴业证券,"姚康,王恬恬",2027Q4,773000.0,,97200.0,86500.0,2.73,9.2,,16.1,,增持,,
002913.SZ,奥士康,20250522,奥士康2024年年报暨2025年一季报点评：营收平稳成长，积极布局拓展能力圈,点评,首次关注,中信证券,"徐涛,雷俊成",2025Q4,555100.0,,61100.0,55000.0,1.73,14.8,,11.6,7.5,买入,,35.0
002913.SZ,奥士康,20250522,奥士康2024年年报暨2025年一季报点评：营收平稳成长，积极布局拓展能力圈,点评,首次关注,中信证券,"徐涛,雷俊成",2026Q4,652500.0,,82500.0,73400.0,2.31,11.1,,14.6,5.9,买入,,35.0
002913.SZ,奥士康,20250522,奥士康2024年年报暨2025年一季报点评：营收平稳成长，积极布局拓展能力圈,点评,首次关注,中信证券,"徐涛,雷俊成",2027Q4,765400.0,,102400.0,90200.0,2.84,9.0,,16.2,5.0,买入,,35.0
002913.SZ,奥士康,20250505,奥士康：25Q1平稳增长，汽车＋AIPC＋服务器打开成长空间,点评,一般报告,中泰证券,"王芳,刘博文",2025Q4,563100.0,,63000.0,56000.0,1.77,14.1,,11.8,84.0,买入,,
002913.SZ,奥士康,20250505,奥士康：25Q1平稳增长，汽车＋AIPC＋服务器打开成长空间,点评,一般报告,中泰证券,"王芳,刘博文",2026Q4,675900.0,,79900.0,71900.0,2.27,11.0,,13.4,72.0,买入,,
002913.SZ,奥士康,20250505,奥士康：25Q1平稳增长，汽车＋AIPC＋服务器打开成长空间,点评,一般报告,中泰证券,"王芳,刘博文",2027Q4,789100.0,,101200.0,91000.0,2.87,8.7,,14.9,62.0,买入,,
002913.SZ,奥士康,20250429,奥士康：24年及25年Q1营收稳步提升，积极推进全球产业布局助力未来发展,点评,首份报告,长城证券,"侯宾,姚久花,李心怡",2025Q4,554300.0,,49400.0,44300.0,1.39,17.3,,9.6,8.8,买入,,
002913.SZ,奥士康,20250429,奥士康：24年及25年Q1营收稳步提升，积极推进全球产业布局助力未来发展,点评,首份报告,长城证券,"侯宾,姚久花,李心怡",2026Q4,666100.0,,62300.0,55300.0,1.74,13.9,,11.1,7.6,买入,,
002913.SZ,奥士康,20250429,奥士康：24年及25年Q1营收稳步提升，积极推进全球产业布局助力未来发展,点评,首份报告,长城证券,"侯宾,姚久花,李心怡",2027Q4,790300.0,,75800.0,67200.0,2.12,11.4,,12.2,6.1,买入,,
002913.SZ,奥士康,20250427,奥士康：全球化布局显成效，AI＋汽车电子驱动增长提速,点评,一般报告,财通证券,"张益敏,吴姣晨",2027Q4,701292.0,,98080.0,88272.0,2.78,8.59,6.3,16.43,4.3,增持,,
002913.SZ,奥士康,20250427,奥士康：全球化布局显成效，AI＋汽车电子驱动增长提速,点评,一般报告,财通证券,"张益敏,吴姣晨",2026Q4,658754.0,,81168.0,72645.0,2.29,10.44,5.2,14.63,5.4,增持,,
002913.SZ,奥士康,20250427,奥士康：全球化布局显成效，AI＋汽车电子驱动增长提速,点评,一般报告,财通证券,"张益敏,吴姣晨",2025Q4,568802.0,,60330.0,53694.0,1.69,14.13,3.8,11.6,6.9,增持,,
002913.SZ,奥士康,20250319,奥士康：业绩预期出现反转，多领域重拳出击步入收获阶段——公司首次覆盖报告,一般,首份报告,开源证券,"陈蓉芳,刘琦",2024Q4,450825.0,,40900.0,36900.0,1.16,25.6,,8.4,12.1,买入,,
002913.SZ,奥士康,20250319,奥士康：业绩预期出现反转，多领域重拳出击步入收获阶段——公司首次覆盖报告,一般,首份报告,开源证券,"陈蓉芳,刘琦",2025Q4,565262.0,,62700.0,56600.0,1.78,16.7,,11.8,9.8,买入,,
002913.SZ,奥士康,20250319,奥士康：业绩预期出现反转，多领域重拳出击步入收获阶段——公司首次覆盖报告,一般,首份报告,开源证券,"陈蓉芳,刘琦",2026Q4,744900.0,,93000.0,83300.0,2.63,11.3,,15.3,6.8,买入,,
002913.SZ,奥士康,20250306,奥士康：携手名幸注入新动能，全球化布局加速成长,点评,一般报告,东北证券,"李玖,武芃睿,尚靖",2024Q4,456200.0,,42500.0,37900.0,1.19,23.64,2.57,8.83,,买入,,
002913.SZ,奥士康,20250306,奥士康：携手名幸注入新动能，全球化布局加速成长,点评,一般报告,东北证券,"李玖,武芃睿,尚靖",2025Q4,514900.0,,58100.0,51900.0,1.63,17.26,3.52,11.55,,买入,,
002913.SZ,奥士康,20250306,奥士康：携手名幸注入新动能，全球化布局加速成长,点评,一般报告,东北证券,"李玖,武芃睿,尚靖",2026Q4,581600.0,,68100.0,60800.0,1.91,14.73,4.12,12.85,,买入,,
