ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
300308.SZ,中际旭创,20260527,中际旭创：龙头交付优势充分体现，Scaleup光连接产品有望继续保持领先,点评,一般报告,山西证券,张天,2026Q4,11045000.0,,4368600.0,3689600.0,33.13,33.3,,55.9,27.1,买入,,
300308.SZ,中际旭创,20260527,中际旭创：龙头交付优势充分体现，Scaleup光连接产品有望继续保持领先,点评,一般报告,山西证券,张天,2027Q4,18675700.0,,7862400.0,6552700.0,58.84,18.7,,52.8,14.7,买入,,
300308.SZ,中际旭创,20260527,中际旭创：龙头交付优势充分体现，Scaleup光连接产品有望继续保持领先,点评,一般报告,山西证券,张天,2028Q4,27798800.0,,11384900.0,9465500.0,85.0,13.0,,45.9,9.8,买入,,
300308.SZ,中际旭创,20260523,中际旭创：全球光模块龙头，AI算力驱动业绩高增,深度,一般报告,天风证券,"王奕红,余芳沁,唐海清",2028Q4,22090688.0,,10093717.0,8342457.0,74.91,13.86,,46.2,10.54,买入,,
300308.SZ,中际旭创,20260523,中际旭创：全球光模块龙头，AI算力驱动业绩高增,深度,一般报告,天风证券,"王奕红,余芳沁,唐海清",2027Q4,16086370.0,,7106760.0,5873737.0,52.75,19.68,,55.23,15.4,买入,,
300308.SZ,中际旭创,20260523,中际旭创：全球光模块龙头，AI算力驱动业绩高增,深度,一般报告,天风证券,"王奕红,余芳沁,唐海清",2026Q4,9082258.0,,3367497.0,2724642.0,24.47,42.42,,50.42,32.7,买入,,
300308.SZ,中际旭创,20260517,中际旭创：AI算力需求持续兑现，高速光模块放量驱动业绩高增,点评,一般报告,中泰证券,"杨雷,孙悦文",2026Q4,9793600.0,,4394200.0,3488700.0,31.33,33.5,,50.7,63.0,买入,,
300308.SZ,中际旭创,20260517,中际旭创：AI算力需求持续兑现，高速光模块放量驱动业绩高增,点评,一般报告,中泰证券,"杨雷,孙悦文",2027Q4,15041900.0,,6715500.0,5331700.0,47.88,21.9,,42.4,42.0,买入,,
300308.SZ,中际旭创,20260517,中际旭创：AI算力需求持续兑现，高速光模块放量驱动业绩高增,点评,一般报告,中泰证券,"杨雷,孙悦文",2028Q4,22718200.0,,10451600.0,8297900.0,74.51,14.1,,38.7,27.0,买入,,
300308.SZ,中际旭创,20260506,景气驱动，价值防御——2026年5月三十大标的投资组合报告,非个股,一般报告,银河证券,赵良毕,2026Q4,9860000.0,,,3169500.0,28.53,,,,,推荐,,
300308.SZ,中际旭创,20260506,景气驱动，价值防御——2026年5月三十大标的投资组合报告,非个股,一般报告,银河证券,赵良毕,2027Q4,18610000.0,,,6598100.0,59.38,,,,,推荐,,
300308.SZ,中际旭创,20260506,景气驱动，价值防御——2026年5月三十大标的投资组合报告,非个股,一般报告,银河证券,赵良毕,2028Q4,25400000.0,,,9433400.0,84.9,,,,,推荐,,
