ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
003816.SZ,中国广核,20260902,中国广核26年中报点评：大修拖累电量，成本改善与税费回落支撑业绩,点评,一般报告,招商证券,"宋盈盈,卢湘雪",2028Q2,9044200.0,2368400.0,2389600.0,1230000.0,0.24,17.7,,8.8,13.7,增持,,
003816.SZ,中国广核,20260902,中国广核26年中报点评：大修拖累电量，成本改善与税费回落支撑业绩,点评,一般报告,招商证券,"宋盈盈,卢湘雪",2027Q2,8433700.0,2178300.0,2198000.0,1131400.0,0.22,19.2,,8.5,14.6,增持,,
003816.SZ,中国广核,20260902,中国广核26年中报点评：大修拖累电量，成本改善与税费回落支撑业绩,点评,一般报告,招商证券,"宋盈盈,卢湘雪",2026Q2,7796500.0,1971900.0,1990200.0,1024400.0,0.2,21.2,,8.1,15.7,增持,,
003816.SZ,中国广核,20260901,中国广核：大修影响短期电量，新机夯实长期成长,一般,一般报告,长城证券,"于夕朦,范杨春晓,孙诗宁,何郭香池,杨天放",2028Q4,9139400.0,2355200.0,2355100.0,1228200.0,0.24,17.6,,8.2,13.8,增持,,
003816.SZ,中国广核,20260901,中国广核：大修影响短期电量，新机夯实长期成长,一般,一般报告,长城证券,"于夕朦,范杨春晓,孙诗宁,何郭香池,杨天放",2027Q4,8565200.0,2198200.0,2188300.0,1137900.0,0.23,18.9,,8.2,14.1,增持,,
003816.SZ,中国广核,20260901,中国广核：大修影响短期电量，新机夯实长期成长,一般,一般报告,长城证券,"于夕朦,范杨春晓,孙诗宁,何郭香池,杨天放",2026Q4,8008200.0,2018500.0,2009800.0,1034100.0,0.2,20.9,,7.9,15.3,增持,,
003816.SZ,中国广核,20260831,中国广核：Q2业绩表现超预期，期待核电电价改革政策落地,点评,一般报告,华源证券,"查浩,刘晓宁,蔡思",2028Q4,8901000.0,2447600.0,2438800.0,1309400.0,0.26,16.35,2.75,9.17,11.0,买入,,
003816.SZ,中国广核,20260831,中国广核：Q2业绩表现超预期，期待核电电价改革政策落地,点评,一般报告,华源证券,"查浩,刘晓宁,蔡思",2027Q4,8469500.0,2214600.0,2205800.0,1184300.0,0.23,18.08,2.49,8.73,12.0,买入,,
003816.SZ,中国广核,20260831,中国广核：Q2业绩表现超预期，期待核电电价改革政策落地,点评,一般报告,华源证券,"查浩,刘晓宁,蔡思",2026Q4,8015000.0,2017300.0,2008500.0,1078400.0,0.21,19.86,2.27,8.35,13.0,买入,,
003816.SZ,中国广核,20260828,中国广核：26H1业绩修复，广西核电可持续发展价格结算机制卓有成效,点评,一般报告,国信证券,"黄秀杰,刘汉轩,崔佳诚",2028Q4,10013700.0,2465100.0,2456200.0,1278100.0,0.25,16.4,3.0,9.0,14.3,优于大市,,
003816.SZ,中国广核,20260828,中国广核：26H1业绩修复，广西核电可持续发展价格结算机制卓有成效,点评,一般报告,国信证券,"黄秀杰,刘汉轩,崔佳诚",2027Q4,9272500.0,2256300.0,2247500.0,1196600.0,0.24,17.5,2.8,9.0,14.5,优于大市,,
003816.SZ,中国广核,20260828,中国广核：26H1业绩修复，广西核电可持续发展价格结算机制卓有成效,点评,一般报告,国信证券,"黄秀杰,刘汉轩,崔佳诚",2026Q4,8406000.0,1967700.0,1958900.0,1056700.0,0.21,19.8,2.5,8.0,15.3,优于大市,,
003816.SZ,中国广核,20260827,中国广核：所得税费用同比减少释放利润，下半年发电量值得期待,点评,一般报告,兴业证券,"蔡屹,史一粟",2028Q4,9258300.0,2428800.0,2446500.0,1297500.0,0.26,16.1,,9.1,,增持,,
003816.SZ,中国广核,20260827,中国广核：所得税费用同比减少释放利润，下半年发电量值得期待,点评,一般报告,兴业证券,"蔡屹,史一粟",2027Q4,8867900.0,2284200.0,2302000.0,1220800.0,0.24,17.1,,9.0,,增持,,
003816.SZ,中国广核,20260827,中国广核：所得税费用同比减少释放利润，下半年发电量值得期待,点评,一般报告,兴业证券,"蔡屹,史一粟",2026Q4,8238800.0,2086500.0,2104300.0,1115900.0,0.22,18.7,,8.6,,增持,,
003816.SZ,中国广核,20260827,中国广核2026年中报点评：广西机组电价改善叠加折旧成本下行，26H1业绩超预期,点评,一般报告,光大证券,"殷中枢,宋黎超",2028Q2,8857300.0,2371300.0,2366300.0,1230500.0,0.244,16.3,2.8,8.6,14.0,买入,,
003816.SZ,中国广核,20260827,中国广核2026年中报点评：广西机组电价改善叠加折旧成本下行，26H1业绩超预期,点评,一般报告,光大证券,"殷中枢,宋黎超",2027Q2,8501500.0,2303500.0,2298500.0,1195200.0,0.237,16.7,2.8,8.7,14.5,买入,,
003816.SZ,中国广核,20260827,中国广核2026年中报点评：广西机组电价改善叠加折旧成本下行，26H1业绩超预期,点评,一般报告,光大证券,"殷中枢,宋黎超",2026Q2,7789500.0,2120600.0,2115600.0,1100100.0,0.218,18.2,2.5,8.5,15.6,买入,,
003816.SZ,中国广核,20260826,中国广核2026年半年报点评：新机组投产&成本控制助力业绩增长,点评,一般报告,银河证券,"陶贻功,梁悠南,马敏",2028Q2,8275500.0,2388800.0,2388600.0,1273100.0,0.25,16.42,,8.9,10.49,推荐,,
003816.SZ,中国广核,20260826,中国广核2026年半年报点评：新机组投产&成本控制助力业绩增长,点评,一般报告,银河证券,"陶贻功,梁悠南,马敏",2027Q2,7836500.0,2272100.0,2262500.0,1205900.0,0.24,17.34,,8.9,10.95,推荐,,
003816.SZ,中国广核,20260826,中国广核2026年半年报点评：新机组投产&成本控制助力业绩增长,点评,一般报告,银河证券,"陶贻功,梁悠南,马敏",2026Q2,6934200.0,2013500.0,2004700.0,1068500.0,0.21,19.57,,8.3,12.04,推荐,,
003816.SZ,中国广核,20260826,中国广核：机制电价稳定盈利中枢，即将迎来投产高峰,点评,一般报告,申万宏源研究,"王璐,朱赫",2028Q4,9555100.0,2649000.0,2641000.0,1295000.0,0.26,16.0,,10.0,,买入,,
003816.SZ,中国广核,20260826,中国广核：机制电价稳定盈利中枢，即将迎来投产高峰,点评,一般报告,申万宏源研究,"王璐,朱赫",2027Q4,9154300.0,2279900.0,2271900.0,1117700.0,0.22,19.0,,9.2,,买入,,
003816.SZ,中国广核,20260826,中国广核：机制电价稳定盈利中枢，即将迎来投产高峰,点评,一般报告,申万宏源研究,"王璐,朱赫",2026Q4,8816100.0,2121300.0,2113300.0,1036500.0,0.21,20.0,,8.5,,买入,,
003816.SZ,中国广核,20260826,中国广核：成本管控超预期，Q2业绩增长15.2%,点评,一般报告,国金证券,"姜涛,许子怡,卢佳琪",2028Q4,9543500.0,2595100.0,2585100.0,1248000.0,0.247,16.02,,8.78,,买入,,
003816.SZ,中国广核,20260826,中国广核：成本管控超预期，Q2业绩增长15.2%,点评,一般报告,国金证券,"姜涛,许子怡,卢佳琪",2027Q4,9150000.0,2481300.0,2471300.0,1167500.0,0.231,17.13,,8.63,,买入,,
003816.SZ,中国广核,20260826,中国广核：成本管控超预期，Q2业绩增长15.2%,点评,一般报告,国金证券,"姜涛,许子怡,卢佳琪",2026Q4,8198900.0,2166800.0,2161800.0,1017800.0,0.202,19.65,,7.9,,买入,,
003816.SZ,中国广核,20260826,中国广核：1H26业绩拐点已确立,点评,一般报告,华泰证券,"王玮嘉,黄波,李雅琳",2028Q4,9201500.0,2229900.0,2247600.0,1344700.0,0.27,14.87,3.01,9.55,12.37,买入,5.48,5.48
003816.SZ,中国广核,20260826,中国广核：1H26业绩拐点已确立,点评,一般报告,华泰证券,"王玮嘉,黄波,李雅琳",2027Q4,8712300.0,2084600.0,2102300.0,1197600.0,0.24,16.7,2.68,9.0,12.66,买入,5.48,5.48
003816.SZ,中国广核,20260826,中国广核：1H26业绩拐点已确立,点评,一般报告,华泰证券,"王玮嘉,黄波,李雅琳",2026Q4,8092800.0,1949000.0,1966800.0,1063900.0,0.21,18.8,2.37,8.42,13.06,买入,5.48,5.48
