ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
688766.SH,普冉股份,20251208,普冉股份跟踪报告：SHM收购节奏与定价均显著优于预期，看好公司成长空间,点评,一般报告,中信证券,"徐涛,夏胤磊,王子源,程子盈",2025Q4,213000.0,,18200.0,17300.0,1.17,58.4,,7.4,57.5,无,,
688766.SH,普冉股份,20251208,普冉股份跟踪报告：SHM收购节奏与定价均显著优于预期，看好公司成长空间,点评,一般报告,中信证券,"徐涛,夏胤磊,王子源,程子盈",2026Q4,277700.0,,39600.0,35600.0,2.41,28.3,,13.3,25.3,无,,
688766.SH,普冉股份,20251208,普冉股份跟踪报告：SHM收购节奏与定价均显著优于预期，看好公司成长空间,点评,一般报告,中信证券,"徐涛,夏胤磊,王子源,程子盈",2027Q4,353000.0,,54000.0,48600.0,3.28,20.8,,15.5,18.2,无,,
688766.SH,普冉股份,20251128,普冉股份：拟间接控股SHM增加存储产品线，多元布局打开成长空间,一般,首次关注,国信证券,"胡剑,胡慧,叶子,张大为,詹浏洋,李书颖",2025Q4,201900.0,,11900.0,11400.0,0.77,161.5,0.1,4.8,87.9,优于大市,,
688766.SH,普冉股份,20251128,普冉股份：拟间接控股SHM增加存储产品线，多元布局打开成长空间,一般,首次关注,国信证券,"胡剑,胡慧,叶子,张大为,詹浏洋,李书颖",2026Q4,254400.0,,37000.0,35100.0,2.37,52.5,0.2,13.0,48.7,优于大市,,
688766.SH,普冉股份,20251128,普冉股份：拟间接控股SHM增加存储产品线，多元布局打开成长空间,一般,首次关注,国信证券,"胡剑,胡慧,叶子,张大为,詹浏洋,李书颖",2027Q4,317100.0,,45200.0,42900.0,2.9,42.9,0.2,13.9,32.6,优于大市,,
688766.SH,普冉股份,20251120,电子：AI巨头上调资本开支，存储减产加剧价格上行,非个股,一般报告,长城证券,邹兰兰,2025Q4,,,,47819.86,3.23,,,,,增持,,
688766.SH,普冉股份,20251120,电子：AI巨头上调资本开支，存储减产加剧价格上行,非个股,一般报告,长城证券,邹兰兰,2026Q4,,,,60700.132,4.1,,,,,增持,,
688766.SH,普冉股份,20251109,普冉股份事件点评：实控人不参与询价转让，收购SHM拓宽存储产品线,点评,首份报告,民生证券,"方竞,李少青",2025Q4,210400.0,,14700.0,12500.0,0.85,180.0,0.17,5.39,102.58,推荐,,
688766.SH,普冉股份,20251109,普冉股份事件点评：实控人不参与询价转让，收购SHM拓宽存储产品线,点评,首份报告,民生证券,"方竞,李少青",2026Q4,265100.0,,37800.0,34000.0,2.3,66.0,0.47,12.91,47.93,推荐,,
688766.SH,普冉股份,20251109,普冉股份事件点评：实控人不参与询价转让，收购SHM拓宽存储产品线,点评,首份报告,民生证券,"方竞,李少青",2027Q4,312400.0,,48000.0,43200.0,2.92,52.0,0.6,14.29,37.35,推荐,,
688766.SH,普冉股份,20251105,普冉股份：持续丰富“存储＋”产品矩阵,点评,一般报告,华安证券,"陈耀波,刘志来",2025Q4,206600.0,,15400.0,14600.0,0.99,145.66,,6.3,108.36,增持,,
688766.SH,普冉股份,20251105,普冉股份：持续丰富“存储＋”产品矩阵,点评,一般报告,华安证券,"陈耀波,刘志来",2026Q4,249800.0,,35500.0,33800.0,2.28,63.11,,13.0,51.11,增持,,
688766.SH,普冉股份,20251105,普冉股份：持续丰富“存储＋”产品矩阵,点评,一般报告,华安证券,"陈耀波,刘志来",2027Q4,288600.0,,41600.0,39600.0,2.67,53.87,,13.6,45.52,增持,,
688766.SH,普冉股份,20251030,普冉股份：立足核心技术，多维拓展产品线,点评,首次关注,华金证券,"熊军,王臣复",2025Q4,215100.0,,16500.0,15300.0,1.03,132.3,,6.6,106.7,买入,,
688766.SH,普冉股份,20251030,普冉股份：立足核心技术，多维拓展产品线,点评,首次关注,华金证券,"熊军,王臣复",2026Q4,263300.0,,38400.0,34600.0,2.34,58.3,,13.2,45.8,买入,,
688766.SH,普冉股份,20251030,普冉股份：立足核心技术，多维拓展产品线,点评,首次关注,华金证券,"熊军,王臣复",2027Q4,322800.0,,53600.0,46600.0,3.15,43.3,,15.2,33.0,买入,,
688766.SH,普冉股份,20251016,普冉股份：拟收购SkyHigh，积极布局2D_NAND,点评,一般报告,中邮证券,"吴文吉,翟一梦",2025Q4,200400.0,,11600.0,10399.0,0.7,156.18,,4.4,91.06,买入,,
688766.SH,普冉股份,20251016,普冉股份：拟收购SkyHigh，积极布局2D_NAND,点评,一般报告,中邮证券,"吴文吉,翟一梦",2026Q4,260600.0,,32800.0,29520.0,1.99,55.02,,11.7,42.24,买入,,
688766.SH,普冉股份,20251016,普冉股份：拟收购SkyHigh，积极布局2D_NAND,点评,一般报告,中邮证券,"吴文吉,翟一梦",2027Q4,347200.0,,54200.0,48566.0,3.28,33.44,,16.7,27.49,买入,,
688766.SH,普冉股份,20250923,华为发布算力超节点和集群，Meta推出新一代AI眼镜——电子元器件月报（8.15－9.15）,非个股,一般报告,长城证券,邹兰兰,2026Q4,,,,32570.802,2.2,,,,,无,,
688766.SH,普冉股份,20250923,华为发布算力超节点和集群，Meta推出新一代AI眼镜——电子元器件月报（8.15－9.15）,非个股,一般报告,长城证券,邹兰兰,2025Q4,,,,23687.856,1.6,,,,,无,,
