ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
601138.SH,工业富联,20260520,工业富联：AI服务器与高速交换机共振，开启成长新周期,点评,首份报告,东北证券,"李玖,陈敏佳",2026Q4,144528500.0,,6813500.0,5992200.0,3.02,22.57,2.44,31.23,,增持,,
601138.SH,工业富联,20260520,工业富联：AI服务器与高速交换机共振，开启成长新周期,点评,首份报告,东北证券,"李玖,陈敏佳",2027Q4,195229900.0,,9931600.0,8692900.0,4.38,15.56,3.54,37.65,,增持,,
601138.SH,工业富联,20260520,工业富联：AI服务器与高速交换机共振，开启成长新周期,点评,首份报告,东北证券,"李玖,陈敏佳",2028Q4,244291800.0,,12990500.0,11354800.0,5.72,11.91,4.63,40.28,,增持,,
601138.SH,工业富联,20260515,工业富联：AI推动云计算业务放量，开启新一轮高质量增长周期,点评,一般报告,长江证券,"杨洋,蔡少东",2026Q4,144462000.0,10112300.0,6614400.0,6010100.0,3.03,21.26,,26.3,16.39,买入,,
601138.SH,工业富联,20260515,工业富联：AI推动云计算业务放量，开启新一轮高质量增长周期,点评,一般报告,长江证券,"杨洋,蔡少东",2027Q4,195023600.0,13066600.0,8716500.0,7920100.0,3.99,16.14,,25.5,13.82,买入,,
601138.SH,工业富联,20260515,工业富联：AI推动云计算业务放量，开启新一轮高质量增长周期,点评,一般报告,长江证券,"杨洋,蔡少东",2028Q4,243779500.0,16333200.0,10953900.0,9953100.0,5.02,12.84,,24.1,10.82,买入,,
601138.SH,工业富联,20260515,工业富联跟踪点评：模型端快速进化，需求端有望高增,点评,一般报告,中信证券,"杨泽原,许英博,丁奇,孙竟耀",2028Q4,294571700.0,,13058000.0,11821300.0,5.95,10.8,,32.7,8.4,买入,,100.0
601138.SH,工业富联,20260515,工业富联跟踪点评：模型端快速进化，需求端有望高增,点评,一般报告,中信证券,"杨泽原,许英博,丁奇,孙竟耀",2027Q4,224134100.0,,10041000.0,9088500.0,4.58,14.1,,31.6,11.0,买入,,100.0
601138.SH,工业富联,20260515,工业富联跟踪点评：模型端快速进化，需求端有望高增,点评,一般报告,中信证券,"杨泽原,许英博,丁奇,孙竟耀",2026Q4,166736600.0,,7283500.0,6597300.0,3.32,19.4,,30.1,15.3,买入,,100.0
601138.SH,工业富联,20260513,通信：海外巨头资本开支再创新高，持续看好光纤光缆等算力产业链投资机会,非个股,一般报告,长城证券,"侯宾,姚久花,王钰民",2027Q4,,,,4167259.38,2.1,,,,,买入,,
