ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
000988.SZ,华工科技,20260427,华工科技：光互联业务推动收入与净利向好,点评,一般报告,华泰证券,"王兴,高名垚,王珂,陈越兮",2028Q4,2703700.0,,335300.0,306500.0,3.05,37.83,0.09,16.3,29.93,买入,,157.98
000988.SZ,华工科技,20260427,华工科技：光互联业务推动收入与净利向好,点评,一般报告,华泰证券,"王兴,高名垚,王珂,陈越兮",2027Q4,2406700.0,,286800.0,262400.0,2.61,44.19,0.1,16.47,34.88,买入,,157.98
000988.SZ,华工科技,20260427,华工科技：光互联业务推动收入与净利向好,点评,一般报告,华泰证券,"王兴,高名垚,王珂,陈越兮",2026Q4,2001100.0,,235900.0,217600.0,2.16,53.29,0.1,16.21,41.21,买入,,157.98
000988.SZ,华工科技,20260414,华工科技动态点评：一季度业绩加速增长，光模块景气度延续,点评,一般报告,东方财富证券,"马成龙,陈力涵",2026Q4,2307793.0,,,272932.0,2.71,46.11,,,,增持,,
000988.SZ,华工科技,20260414,华工科技动态点评：一季度业绩加速增长，光模块景气度延续,点评,一般报告,东方财富证券,"马成龙,陈力涵",2027Q4,3075124.0,,,378778.0,3.77,33.22,,,,增持,,
000988.SZ,华工科技,20260414,华工科技动态点评：一季度业绩加速增长，光模块景气度延续,点评,一般报告,东方财富证券,"马成龙,陈力涵",2028Q4,3863875.0,,,420488.0,4.18,29.93,,,,增持,,
000988.SZ,华工科技,20260402,华工科技2025年年报点评：三大业务稳健增长，AI光互联业务快速成长,点评,一般报告,中信证券,"李赫然,魏鹏程,田宇昊",2026Q4,2229600.0,,263300.0,242300.0,2.41,42.9,,18.3,33.0,买入,,110.0
000988.SZ,华工科技,20260402,华工科技2025年年报点评：三大业务稳健增长，AI光互联业务快速成长,点评,一般报告,中信证券,"李赫然,魏鹏程,田宇昊",2027Q4,2858400.0,,330900.0,305500.0,3.04,34.0,,18.8,25.2,买入,,110.0
000988.SZ,华工科技,20260402,华工科技2025年年报点评：三大业务稳健增长，AI光互联业务快速成长,点评,一般报告,中信证券,"李赫然,魏鹏程,田宇昊",2028Q4,3378800.0,,391800.0,359500.0,3.57,29.0,,18.1,21.3,买入,,110.0
000988.SZ,华工科技,20260330,华工科技2025年年报点评：业务取得突破，看好长期发展前景,点评,一般报告,国泰海通,"余伟民,王彦龙,桂海晟",2026Q4,2206600.0,,,245800.0,2.44,44.79,0.4,18.8,35.37,增持,,134.2
000988.SZ,华工科技,20260330,华工科技2025年年报点评：业务取得突破，看好长期发展前景,点评,一般报告,国泰海通,"余伟民,王彦龙,桂海晟",2027Q4,2723300.0,,,312200.0,3.1,35.27,0.5,19.9,27.76,增持,,134.2
000988.SZ,华工科技,20260330,华工科技2025年年报点评：业务取得突破，看好长期发展前景,点评,一般报告,国泰海通,"余伟民,王彦龙,桂海晟",2028Q4,3197800.0,,,377800.0,3.76,29.14,0.6,20.1,22.84,增持,,134.2
000988.SZ,华工科技,20260327,华工科技：光连接业务放量，前瞻布局领先技术,点评,一般报告,国金证券,张真桢,2026Q4,2230200.0,474000.0,241900.0,222500.0,2.213,52.29,,16.57,,买入,,
000988.SZ,华工科技,20260327,华工科技：光连接业务放量，前瞻布局领先技术,点评,一般报告,国金证券,张真桢,2027Q4,3085900.0,626600.0,271000.0,250600.0,2.493,46.43,,16.03,,买入,,
000988.SZ,华工科技,20260327,华工科技：光连接业务放量，前瞻布局领先技术,点评,一般报告,国金证券,张真桢,2028Q4,3768200.0,749500.0,303500.0,282300.0,2.807,41.23,,15.57,,买入,,
000988.SZ,华工科技,20260327,华工科技2025年报点评2083402：2025年营收同比＋22.59%，光联接业务高速增长订单充足,点评,一般报告,国海证券,"刘熹,朱谞晟",2026Q4,1802400.0,,226000.0,207600.0,2.06,53.04,,16.0,41.17,买入,,
000988.SZ,华工科技,20260327,华工科技2025年报点评2083402：2025年营收同比＋22.59%，光联接业务高速增长订单充足,点评,一般报告,国海证券,"刘熹,朱谞晟",2027Q4,2326000.0,,306800.0,281800.0,2.8,39.07,,19.0,30.99,买入,,
000988.SZ,华工科技,20260327,华工科技2025年报点评2083402：2025年营收同比＋22.59%，光联接业务高速增长订单充足,点评,一般报告,国海证券,"刘熹,朱谞晟",2028Q4,3068000.0,,418600.0,384600.0,3.82,28.63,,21.0,22.98,买入,,
000988.SZ,华工科技,20260327,华工科技财报点评：全年业绩稳健增长，光模块持续放量,点评,一般报告,东方财富证券,"马成龙,陈力涵",2026Q4,2307793.0,,301696.0,272932.0,2.71,38.81,,20.12,,增持,,
000988.SZ,华工科技,20260327,华工科技财报点评：全年业绩稳健增长，光模块持续放量,点评,一般报告,东方财富证券,"马成龙,陈力涵",2027Q4,3075124.0,,419949.0,378778.0,3.77,27.97,,22.22,,增持,,
000988.SZ,华工科技,20260327,华工科技财报点评：全年业绩稳健增长，光模块持续放量,点评,一般报告,东方财富证券,"马成龙,陈力涵",2028Q4,3863875.0,,467888.0,420488.0,4.18,25.19,,20.1,,增持,,
000988.SZ,华工科技,20260326,华工科技：数通光模块业务实现高增长,点评,一般报告,华泰证券,"王兴,高名垚,王珂,陈越兮",2026Q4,2001100.0,,235900.0,217600.0,2.16,48.68,0.11,16.21,37.6,买入,,125.52
000988.SZ,华工科技,20260326,华工科技：数通光模块业务实现高增长,点评,一般报告,华泰证券,"王兴,高名垚,王珂,陈越兮",2027Q4,2406700.0,,286800.0,262400.0,2.61,40.37,0.11,16.47,31.77,买入,,125.52
000988.SZ,华工科技,20260326,华工科技：数通光模块业务实现高增长,点评,一般报告,华泰证券,"王兴,高名垚,王珂,陈越兮",2028Q4,2703700.0,,335300.0,306500.0,3.05,34.56,0.1,16.3,27.18,买入,,125.52
000988.SZ,华工科技,20260310,华工科技公司点评：AI光电矩阵丰富，“联接＋感知＋智造”全面发展,点评,首份报告,国海证券,"刘熹,朱谞晟",2027Q4,2610200.0,,369000.0,339000.0,3.37,36.63,,21.0,29.88,买入,,
000988.SZ,华工科技,20260310,华工科技公司点评：AI光电矩阵丰富，“联接＋感知＋智造”全面发展,点评,首份报告,国海证券,"刘熹,朱谞晟",2026Q4,1983400.0,,268600.0,246700.0,2.45,50.34,,18.0,40.17,买入,,
000988.SZ,华工科技,20260310,华工科技公司点评：AI光电矩阵丰富，“联接＋感知＋智造”全面发展,点评,首份报告,国海证券,"刘熹,朱谞晟",2025Q4,1504200.0,,193100.0,178100.0,1.77,69.72,,16.0,57.22,买入,,
000988.SZ,华工科技,20260227,中原证券研究所月度金股组合（2026年3月）—2026年3月1日－3月31日,非个股,一般报告,中原证券,无,2026Q4,,,,232271.125,2.31,,,,,无,,
000988.SZ,华工科技,20260227,中原证券研究所月度金股组合（2026年3月）—2026年3月1日－3月31日,非个股,一般报告,中原证券,无,2025Q4,,,,184006.995,1.83,,,,,无,,
000988.SZ,华工科技,20260126,华工科技深度研究：全球光模块机遇已至，光电领军企业乘势而起,深度,一般报告,东方财富证券,"马成龙,陈力涵",2025Q4,1523772.0,,197036.0,184884.0,1.84,43.77,,16.28,,增持,,
000988.SZ,华工科技,20260126,华工科技深度研究：全球光模块机遇已至，光电领军企业乘势而起,深度,一般报告,东方财富证券,"马成龙,陈力涵",2026Q4,2262456.0,,276527.0,258190.0,2.57,31.35,,18.8,,增持,,
000988.SZ,华工科技,20260126,华工科技深度研究：全球光模块机遇已至，光电领军企业乘势而起,深度,一般报告,东方财富证券,"马成龙,陈力涵",2027Q4,2989660.0,,362649.0,337592.0,3.36,23.97,,20.05,,增持,,
000988.SZ,华工科技,20260117,GC_Tech：HG_Tech_Mgmt.visit：Optical_modules_with_rising_shipment，toward_800G／1.6T，and_further_customers_penetration,点评,一般报告,高盛集团（GoldmanSachs）,"Allen Chang,Verena Jeng",,,,,,,,,,,无,,
000988.SZ,华工科技,20251230,华工科技首次覆盖报告：高速数通光模块持续放量，海外业务拓展提速,一般,首份报告,爱建证券,王凯,2025Q4,1632500.0,,197300.0,186200.0,1.85,43.58,,15.5,36.23,买入,,
000988.SZ,华工科技,20251230,华工科技首次覆盖报告：高速数通光模块持续放量，海外业务拓展提速,一般,首份报告,爱建证券,王凯,2026Q4,2214200.0,,242700.0,229600.0,2.28,35.33,,16.0,31.41,买入,,
000988.SZ,华工科技,20251230,华工科技首次覆盖报告：高速数通光模块持续放量，海外业务拓展提速,一般,首份报告,爱建证券,王凯,2027Q4,2755500.0,,297100.0,282400.0,2.81,28.73,,16.5,25.54,买入,,
000988.SZ,华工科技,20251124,智启新质，算力互联破浪前行——通信行业年度策略,非个股,一般报告,中原证券,李璐毅,2025Q4,,,,181995.99,1.81,,,,,买入,,
000988.SZ,华工科技,20251124,智启新质，算力互联破浪前行——通信行业年度策略,非个股,一般报告,中原证券,李璐毅,2026Q4,,,,232271.125,2.31,,,,,买入,,
000988.SZ,华工科技,20251119,华工科技：三大业务共振，筑就AI光电领军企业——公司首次覆盖报告,一般,首份报告,开源证券,"蒋颖,陈光毅",2025Q4,1793479.0,,207800.0,195500.0,1.94,36.9,,16.1,29.5,买入,,
000988.SZ,华工科技,20251119,华工科技：三大业务共振，筑就AI光电领军企业——公司首次覆盖报告,一般,首份报告,开源证券,"蒋颖,陈光毅",2026Q4,2327427.0,,271200.0,255300.0,2.54,28.3,,17.6,22.0,买入,,
000988.SZ,华工科技,20251119,华工科技：三大业务共振，筑就AI光电领军企业——公司首次覆盖报告,一般,首份报告,开源证券,"蒋颖,陈光毅",2027Q4,2998711.0,,346000.0,325600.0,3.24,22.2,,18.5,17.2,买入,,
000988.SZ,华工科技,20251115,华工科技2025年三季报点评：三季度营收略有承压，数通业务表现亮眼,点评,一般报告,国泰海通,"余伟民,王彦龙,于一铭",2025Q4,1567700.0,,,187700.0,1.87,38.2,0.4,16.5,31.77,增持,,83.59
000988.SZ,华工科技,20251115,华工科技2025年三季报点评：三季度营收略有承压，数通业务表现亮眼,点评,一般报告,国泰海通,"余伟民,王彦龙,于一铭",2026Q4,2236700.0,,,225000.0,2.24,31.87,0.5,17.0,26.36,增持,,83.59
000988.SZ,华工科技,20251115,华工科技2025年三季报点评：三季度营收略有承压，数通业务表现亮眼,点评,一般报告,国泰海通,"余伟民,王彦龙,于一铭",2027Q4,2679800.0,,,278000.0,2.77,25.79,0.6,17.9,21.46,增持,,83.59
000988.SZ,华工科技,20251108,华工科技：算力浪潮赋能增长全球布局拓宽空间,点评,一般报告,东北证券,"李玖,张禹,武芃睿,尚靖",2025Q4,1628700.0,,190100.0,179000.0,1.78,43.5,0.38,15.87,,买入,,
000988.SZ,华工科技,20251108,华工科技：算力浪潮赋能增长全球布局拓宽空间,点评,一般报告,东北证券,"李玖,张禹,武芃睿,尚靖",2026Q4,1997000.0,,241500.0,227300.0,2.26,34.25,0.48,17.25,,买入,,
000988.SZ,华工科技,20251108,华工科技：算力浪潮赋能增长全球布局拓宽空间,点评,一般报告,东北证券,"李玖,张禹,武芃睿,尚靖",2027Q4,2341600.0,,292400.0,275200.0,2.74,28.29,0.58,17.78,,买入,,
