ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
600489.SH,中金黄金,20260831,中金黄金2026年半年报点评：产品涨价带动业绩，纱岭金矿进度顺利,点评,一般报告,渤海证券,张珂,2028Q2,11089900.0,1767900.0,1747900.0,1132700.0,2.34,11.42,,22.6,5.47,增持,,
600489.SH,中金黄金,20260831,中金黄金2026年半年报点评：产品涨价带动业绩，纱岭金矿进度顺利,点评,一般报告,渤海证券,张珂,2027Q2,10349400.0,1484800.0,1464800.0,949200.0,1.96,13.62,,22.3,6.94,增持,,
600489.SH,中金黄金,20260831,中金黄金2026年半年报点评：产品涨价带动业绩，纱岭金矿进度顺利,点评,一般报告,渤海证券,张珂,2026Q2,9688600.0,1378300.0,1358300.0,880200.0,1.82,14.69,,24.3,7.9,增持,,
600489.SH,中金黄金,20260828,中金黄金半年报点评：金铜价格上涨推升利润弹性，纱岭金矿项目投产在即,点评,一般报告,国信证券,"刘孟峦,杨耀洪",2028Q2,11392600.0,2047200.0,2047200.0,1175500.0,2.43,11.0,5.5,27.0,6.5,优于大市,,
600489.SH,中金黄金,20260828,中金黄金半年报点评：金铜价格上涨推升利润弹性，纱岭金矿项目投产在即,点评,一般报告,国信证券,"刘孟峦,杨耀洪",2027Q2,10592600.0,1706700.0,1706700.0,1055700.0,2.18,12.3,4.9,27.0,7.6,优于大市,,
600489.SH,中金黄金,20260828,中金黄金半年报点评：金铜价格上涨推升利润弹性，纱岭金矿项目投产在即,点评,一般报告,国信证券,"刘孟峦,杨耀洪",2026Q2,9999600.0,1503700.0,1503700.0,976100.0,2.01,13.3,4.5,29.0,8.7,优于大市,,
600489.SH,中金黄金,20260828,中金黄金：降本增效与资源增储助盈利高增,点评,一般报告,华泰证券,李斌,2028Q4,15224400.0,2548900.0,2526900.0,1502100.0,3.1,8.61,5.62,27.3,4.65,,,
600489.SH,中金黄金,20260828,中金黄金：降本增效与资源增储助盈利高增,点评,一般报告,华泰证券,李斌,2027Q4,14074100.0,2049800.0,2028700.0,1275500.0,2.63,10.14,1.87,29.36,5.6,,,
600489.SH,中金黄金,20260828,中金黄金：降本增效与资源增储助盈利高增,点评,一般报告,华泰证券,李斌,2026Q4,12933100.0,1587700.0,1564800.0,1004500.0,2.07,12.88,1.69,29.34,7.96,,,
600489.SH,中金黄金,20260828,中金黄金：金价带动业绩提升，纱岭项目持续推进,点评,一般报告,华安证券,"许勇其,黄玺",2028Q4,10437900.0,1631100.0,1618400.0,1115500.0,2.3,11.6,,24.0,5.94,买入,,
600489.SH,中金黄金,20260828,中金黄金：金价带动业绩提升，纱岭项目持续推进,点评,一般报告,华安证券,"许勇其,黄玺",2027Q4,9663700.0,1404800.0,1390500.0,952900.0,1.97,13.58,,23.6,7.32,买入,,
600489.SH,中金黄金,20260828,中金黄金：金价带动业绩提升，纱岭项目持续推进,点评,一般报告,华安证券,"许勇其,黄玺",2026Q4,9001500.0,1247000.0,1240100.0,873900.0,1.8,14.8,,24.9,8.63,买入,,
600489.SH,中金黄金,20260601,中金黄金跟踪点评：业绩再创历史新高，金矿产能增量可期,点评,首份报告,中信证券,"陈剑凡,敖翀,拜俊飞",2028Q4,12506200.0,,2292900.0,1315400.0,2.71,8.3,,24.7,5.3,买入,,28.0
600489.SH,中金黄金,20260601,中金黄金跟踪点评：业绩再创历史新高，金矿产能增量可期,点评,首份报告,中信证券,"陈剑凡,敖翀,拜俊飞",2027Q4,12544200.0,,1983600.0,1212400.0,2.5,9.0,,26.6,5.8,买入,,28.0
600489.SH,中金黄金,20260601,中金黄金跟踪点评：业绩再创历史新高，金矿产能增量可期,点评,首份报告,中信证券,"陈剑凡,敖翀,拜俊飞",2026Q4,10671900.0,,1466500.0,967200.0,2.0,11.2,,25.6,7.2,买入,,28.0
600489.SH,中金黄金,20260528,中金黄金财报点评：集团“十五五”规划亮眼，公司成长性有望重启,点评,首次关注,东方财富证券,"李淼,张恒浩",2028Q4,10914361.0,,2203713.0,1473903.0,3.04,7.72,,32.32,,增持,,
