ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
688047.SH,龙芯中科,20260529,推理与Agentic_AI浪潮下，CPU重回AI基础设施核心中枢,非个股,一般报告,国泰海通,"杨林,刘天雅,魏宗",2026Q4,,,,-18446.0,-0.46,,,,,增持,,
688047.SH,龙芯中科,20260529,推理与Agentic_AI浪潮下，CPU重回AI基础设施核心中枢,非个股,一般报告,国泰海通,"杨林,刘天雅,魏宗",2028Q4,,,,19248.0,0.48,,,,,增持,,
688047.SH,龙芯中科,20260529,推理与Agentic_AI浪潮下，CPU重回AI基础设施核心中枢,非个股,一般报告,国泰海通,"杨林,刘天雅,魏宗",2027Q4,,,,4411.0,0.11,,,,,增持,,
688047.SH,龙芯中科,20260511,龙芯中科2025年报点评：量质齐升稳步向好，产品生态双线突破,点评,一般报告,华创证券,"吴鸣远,周楚薇",2026Q4,82800.0,,-24200.0,-23000.0,-0.57,,,-10.1,,强推,,
688047.SH,龙芯中科,20260511,龙芯中科2025年报点评：量质齐升稳步向好，产品生态双线突破,点评,一般报告,华创证券,"吴鸣远,周楚薇",2027Q4,106400.0,,2800.0,2600.0,0.07,2643.0,,1.1,545.0,强推,,
688047.SH,龙芯中科,20260511,龙芯中科2025年报点评：量质齐升稳步向好，产品生态双线突破,点评,一般报告,华创证券,"吴鸣远,周楚薇",2028Q4,134900.0,,9700.0,9200.0,0.23,754.0,,3.9,353.0,强推,,
688047.SH,龙芯中科,20260507,龙芯中科：下游需求显著回暖，持续拓展开放市场——公司简评报告,点评,一般报告,东海证券,"方霁,董经纬,方逸洋",2026Q4,86207.0,39100.0,-18300.0,-18628.0,-0.46,,,-8.0,,增持,,
688047.SH,龙芯中科,20260507,龙芯中科：下游需求显著回暖，持续拓展开放市场——公司简评报告,点评,一般报告,东海证券,"方霁,董经纬,方逸洋",2027Q4,113646.0,53500.0,1900.0,1999.0,0.05,3628.28,,0.9,362.92,增持,,
688047.SH,龙芯中科,20260507,龙芯中科：下游需求显著回暖，持续拓展开放市场——公司简评报告,点评,一般报告,东海证券,"方霁,董经纬,方逸洋",2028Q4,145699.0,73100.0,29900.0,28968.0,0.72,250.43,,11.0,148.99,增持,,
688047.SH,龙芯中科,20260425,龙芯中科：自研指令集构筑生态壁垒，信创放量驱动国产CPU成长,点评,首次关注,国泰海通,"杨林,魏宗,陈豪杰",2025Q4,63532.0,,,-45400.0,-1.13,,0.0,-17.2,,增持,,177.99
