ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
300475.SZ,香农芯创,20260524,电子周观点：英伟达业绩超预期，长鑫上市加速设备材料国产化,非个股,一般报告,国盛证券,"佘凌星,钟琳,牟睿钦",2026Q4,,,,590214.001,12.57,,,,,买入,,
300475.SZ,香农芯创,20260524,电子周观点：英伟达业绩超预期，长鑫上市加速设备材料国产化,非个股,一般报告,国盛证券,"佘凌星,钟琳,牟睿钦",2027Q4,,,,779908.875,16.61,,,,,买入,,
300475.SZ,香农芯创,20260524,电子周观点：英伟达业绩超预期，长鑫上市加速设备材料国产化,非个股,一般报告,国盛证券,"佘凌星,钟琳,牟睿钦",2028Q4,,,,1012801.591,21.57,,,,,买入,,
300475.SZ,香农芯创,20260424,香农芯创：26Q1利润环比高增，存储维持高景气,点评,一般报告,国盛证券,"佘凌星,沈朱樱婷",2026Q4,9870200.0,,860900.0,590000.0,12.69,12.3,,63.5,8.4,买入,,
300475.SZ,香农芯创,20260424,香农芯创：26Q1利润环比高增，存储维持高景气,点评,一般报告,国盛证券,"佘凌星,沈朱樱婷",2027Q4,12831300.0,,1252200.0,780100.0,16.78,9.3,,46.1,4.9,买入,,
300475.SZ,香农芯创,20260424,香农芯创：26Q1利润环比高增，存储维持高景气,点评,一般报告,国盛证券,"佘凌星,沈朱樱婷",2028Q4,14756000.0,,1631600.0,1012700.0,21.78,7.2,,37.9,3.3,买入,,
300475.SZ,香农芯创,20260322,香农芯创公司动态研究报告：企业级存储需求旺盛，“海普存储”实现年度盈利,点评,首份报告,华鑫证券,"庄宇,何鹏程,张璐",2025Q4,3527300.0,,64000.0,54400.0,1.17,134.3,,15.6,,买入,,
300475.SZ,香农芯创,20260322,香农芯创公司动态研究报告：企业级存储需求旺盛，“海普存储”实现年度盈利,点评,首份报告,华鑫证券,"庄宇,何鹏程,张璐",2026Q4,4628900.0,,129300.0,109900.0,2.36,66.5,,24.5,,买入,,
300475.SZ,香农芯创,20260322,香农芯创公司动态研究报告：企业级存储需求旺盛，“海普存储”实现年度盈利,点评,首份报告,华鑫证券,"庄宇,何鹏程,张璐",2027Q4,5701400.0,,189900.0,161400.0,3.47,45.3,,27.2,,买入,,
300475.SZ,香农芯创,20260204,香农芯创：海普存储开启年度规模盈利,点评,一般报告,中邮证券,吴文吉,2025Q4,3598400.0,,67700.0,55914.0,1.2,127.65,,16.1,71.56,买入,,
300475.SZ,香农芯创,20260204,香农芯创：海普存储开启年度规模盈利,点评,一般报告,中邮证券,吴文吉,2026Q4,4520400.0,,127900.0,109935.0,2.36,64.92,,24.2,46.07,买入,,
300475.SZ,香农芯创,20260204,香农芯创：海普存储开启年度规模盈利,点评,一般报告,中邮证券,吴文吉,2027Q4,5658300.0,,179900.0,153175.0,3.29,46.6,,25.4,33.72,买入,,
300475.SZ,香农芯创,20260126,香农芯创：海普存储放量，企业级存储龙头扬帆起航,点评,一般报告,国盛证券,"佘凌星,沈朱樱婷",2025Q4,3398000.0,,77700.0,55400.0,1.19,132.6,,15.7,70.9,买入,,
300475.SZ,香农芯创,20260126,香农芯创：海普存储放量，企业级存储龙头扬帆起航,点评,一般报告,国盛证券,"佘凌星,沈朱樱婷",2026Q4,5868700.0,,638200.0,297200.0,6.39,24.7,,46.0,10.8,买入,,
300475.SZ,香农芯创,20260126,香农芯创：海普存储放量，企业级存储龙头扬帆起航,点评,一般报告,国盛证券,"佘凌星,沈朱樱婷",2027Q4,8657100.0,,1126100.0,501200.0,10.78,14.6,,44.1,5.4,买入,,
300475.SZ,香农芯创,20260112,香农芯创跟踪报告之五：“分销＋产品”一体两翼，受益于存储涨价趋势,点评,一般报告,光大证券,"刘凯,黄筱茜",2025Q4,3598600.0,,71200.0,60500.0,1.3,127.0,0.2,17.17,80.0,买入,,
300475.SZ,香农芯创,20260112,香农芯创跟踪报告之五：“分销＋产品”一体两翼，受益于存储涨价趋势,点评,一般报告,光大证券,"刘凯,黄筱茜",2026Q4,4473000.0,,122800.0,104300.0,2.24,74.0,0.3,23.47,51.8,买入,,
300475.SZ,香农芯创,20260112,香农芯创跟踪报告之五：“分销＋产品”一体两翼，受益于存储涨价趋势,点评,一般报告,光大证券,"刘凯,黄筱茜",2027Q4,5116700.0,,147200.0,125100.0,2.69,61.0,0.3,22.79,41.3,买入,,
300475.SZ,香农芯创,20251109,电子：AI驱动缺芯持续演绎，存储及光芯片供不应求,非个股,一般报告,国盛证券,"郑震湘,佘凌星",2027Q4,,,,202690.194,4.36,,,,,买入,,
300475.SZ,香农芯创,20251109,电子：AI驱动缺芯持续演绎，存储及光芯片供不应求,非个股,一般报告,国盛证券,"郑震湘,佘凌星",2026Q4,,,,120405.414,2.59,,,,,买入,,
300475.SZ,香农芯创,20251109,电子：AI驱动缺芯持续演绎，存储及光芯片供不应求,非个股,一般报告,国盛证券,"郑震湘,佘凌星",2025Q4,,,,60435.15,1.3,,,,,买入,,
300475.SZ,香农芯创,20251025,香农芯创：“分销＋自研”双轮驱动，Q3业绩环比大幅改善,点评,一般报告,国投证券,"马良,董雯丹",2027Q4,4845800.0,,149300.0,128900.0,2.78,45.9,0.3,24.1,34.5,买入,,156.2
300475.SZ,香农芯创,20251025,香农芯创：“分销＋自研”双轮驱动，Q3业绩环比大幅改善,点评,一般报告,国投证券,"马良,董雯丹",2026Q4,4206900.0,,122200.0,105300.0,2.27,56.2,0.3,24.8,40.8,买入,,156.2
300475.SZ,香农芯创,20251025,香农芯创：“分销＋自研”双轮驱动，Q3业绩环比大幅改善,点评,一般报告,国投证券,"马良,董雯丹",2025Q4,3622000.0,,78000.0,66900.0,1.44,88.4,0.2,19.9,59.1,买入,,156.2
300475.SZ,香农芯创,20251024,香农芯创：25Q3利润环比高增，先进存力&算力双轮驱动,点评,一般报告,中泰证券,"王芳,杨旭,康丽侠",2027Q4,5460000.0,,111600.0,97000.0,2.09,50.8,,20.1,455.0,买入,,
300475.SZ,香农芯创,20251024,香农芯创：25Q3利润环比高增，先进存力&算力双轮驱动,点评,一般报告,中泰证券,"王芳,杨旭,康丽侠",2026Q4,4550000.0,,85300.0,74000.0,1.6,66.5,,18.6,613.0,买入,,
300475.SZ,香农芯创,20251024,香农芯创：25Q3利润环比高增，先进存力&算力双轮驱动,点评,一般报告,中泰证券,"王芳,杨旭,康丽侠",2025Q4,3640000.0,,67000.0,58200.0,1.25,84.7,,17.4,845.0,买入,,
300475.SZ,香农芯创,20251024,香农芯创2025年三季报点评：供需双振拉动存储价格大幅走强，盈利能力持续改善,点评,一般报告,华创证券,"岳阳,吴鑫,卢依雯",2025Q4,3524900.0,,78700.0,64100.0,1.38,77.0,,18.0,49.0,强推,,130.62
300475.SZ,香农芯创,20251024,香农芯创2025年三季报点评：供需双振拉动存储价格大幅走强，盈利能力持续改善,点评,一般报告,华创证券,"岳阳,吴鑫,卢依雯",2026Q4,4162600.0,,122400.0,93200.0,2.01,53.0,,21.1,34.0,强推,,130.62
300475.SZ,香农芯创,20251024,香农芯创2025年三季报点评：供需双振拉动存储价格大幅走强，盈利能力持续改善,点评,一般报告,华创证券,"岳阳,吴鑫,卢依雯",2027Q4,4800500.0,,174800.0,125700.0,2.71,39.0,,22.5,26.0,强推,,130.62
300475.SZ,香农芯创,20251023,香农芯创：25Q3利润环比高增，存力＋算力比翼齐飞,点评,一般报告,国盛证券,"郑震湘,佘凌星,刘嘉元",2025Q4,3892600.0,,68100.0,60500.0,1.3,82.6,,16.9,54.6,买入,,
300475.SZ,香农芯创,20251023,香农芯创：25Q3利润环比高增，存力＋算力比翼齐飞,点评,一般报告,国盛证券,"郑震湘,佘凌星,刘嘉元",2026Q4,5803500.0,,159200.0,120400.0,2.6,41.5,,25.1,27.6,买入,,
300475.SZ,香农芯创,20251023,香农芯创：25Q3利润环比高增，存力＋算力比翼齐飞,点评,一般报告,国盛证券,"郑震湘,佘凌星,刘嘉元",2027Q4,7973600.0,,277400.0,202500.0,4.37,24.7,,29.7,16.1,买入,,
300475.SZ,香农芯创,20250929,香农芯创：企业级SSD需求提升，分销受益DDR4存储涨价,点评,一般报告,中邮证券,吴文吉,2025Q4,3300900.0,,73200.0,60478.0,1.3,59.7,,17.1,41.95,买入,,
300475.SZ,香农芯创,20250929,香农芯创：企业级SSD需求提升，分销受益DDR4存储涨价,点评,一般报告,中邮证券,吴文吉,2026Q4,4316200.0,,96400.0,80274.0,1.73,44.98,,18.6,29.68,买入,,
300475.SZ,香农芯创,20250929,香农芯创：企业级SSD需求提升，分销受益DDR4存储涨价,点评,一般报告,中邮证券,吴文吉,2027Q4,5644300.0,,124500.0,104900.0,2.26,34.42,,19.6,21.75,买入,,
300475.SZ,香农芯创,20250922,香农芯创：打造国产企业级存储龙头，“分销＋产品”双翼齐飞,一般,首次关注,国盛证券,"郑震湘,佘凌星,刘嘉元",2025Q4,3892649.0,,68100.0,60474.0,1.3,59.5,,16.9,40.1,买入,,
300475.SZ,香农芯创,20250922,香农芯创：打造国产企业级存储龙头，“分销＋产品”双翼齐飞,一般,首次关注,国盛证券,"郑震湘,佘凌星,刘嘉元",2026Q4,5803450.0,,137000.0,103638.0,2.23,34.7,,22.3,23.1,买入,,
300475.SZ,香农芯创,20250922,香农芯创：打造国产企业级存储龙头，“分销＋产品”双翼齐飞,一般,首次关注,国盛证券,"郑震湘,佘凌星,刘嘉元",2027Q4,7973555.0,,206700.0,150837.0,3.25,23.8,,24.5,15.4,买入,,
300475.SZ,香农芯创,20250910,香农芯创：25Q2业绩亮眼，先进存力&算力双轮驱动,点评,一般报告,中泰证券,"王芳,杨旭,康丽侠",2025Q4,3155200.0,,59900.0,52000.0,1.12,47.9,,15.8,979.0,买入,,
300475.SZ,香农芯创,20250910,香农芯创：25Q2业绩亮眼，先进存力&算力双轮驱动,点评,一般报告,中泰证券,"王芳,杨旭,康丽侠",2026Q4,4101800.0,,80500.0,70000.0,1.51,35.6,,18.1,684.0,买入,,
300475.SZ,香农芯创,20250910,香农芯创：25Q2业绩亮眼，先进存力&算力双轮驱动,点评,一般报告,中泰证券,"王芳,杨旭,康丽侠",2027Q4,5537500.0,,118500.0,103000.0,2.22,24.2,,21.5,454.0,买入,,
300475.SZ,香农芯创,20250908,香农芯创：营收创历史新高，企业级产品正式量产,一般,首次关注,国投证券,"马良,董雯丹",2025Q4,3530700.0,,75900.0,65100.0,1.4,30.6,0.6,19.5,21.9,买入,,53.36
