ts_code,name,report_date,report_title,report_type,classify,org_name,author_name,quarter,op_rt,op_pr,tp,np,eps,pe,rd,roe,ev_ebitda,rating,max_price,min_price
002600.SZ,领益智造,20260520,Lingyi：Asia＿Communacopia＿＋＿Technology＿—＿Key＿Takeaways：AIDC＿and＿humanoid＿robot＿ramping＿up,点评,一般报告,高盛集团（GoldmanSachs）,"Allen Chang,郑宇评,Yifan Hu",2026Q2,,,,,0.12,,,,,Buy,,21.2
002600.SZ,领益智造,20260520,Lingyi：Asia＿Communacopia＿＋＿Technology＿—＿Key＿Takeaways：AIDC＿and＿humanoid＿robot＿ramping＿up,点评,一般报告,高盛集团（GoldmanSachs）,"Allen Chang,郑宇评,Yifan Hu",2026Q4,6647170.0,,,,0.44,38.6,0.3,,,Buy,,21.2
002600.SZ,领益智造,20260520,Lingyi：Asia＿Communacopia＿＋＿Technology＿—＿Key＿Takeaways：AIDC＿and＿humanoid＿robot＿ramping＿up,点评,一般报告,高盛集团（GoldmanSachs）,"Allen Chang,郑宇评,Yifan Hu",2027Q4,8196430.0,,,,0.73,23.1,0.6,,,Buy,,21.2
002600.SZ,领益智造,20260520,Lingyi：Asia＿Communacopia＿＋＿Technology＿—＿Key＿Takeaways：AIDC＿and＿humanoid＿robot＿ramping＿up,点评,一般报告,高盛集团（GoldmanSachs）,"Allen Chang,郑宇评,Yifan Hu",2028Q4,9647280.0,,,,0.9,18.7,0.7,,,Buy,,21.2
002600.SZ,领益智造,20260516,领益智造：业绩短期承压，多维布局蓄力后续增长,点评,一般报告,长江证券,"杨洋,蔡少东",2026Q4,6410600.0,1057800.0,412900.0,331900.0,0.45,32.94,,12.5,16.22,买入,,
002600.SZ,领益智造,20260516,领益智造：业绩短期承压，多维布局蓄力后续增长,点评,一般报告,长江证券,"杨洋,蔡少东",2027Q4,7692800.0,1307800.0,543400.0,441100.0,0.6,24.79,,14.6,13.16,买入,,
002600.SZ,领益智造,20260516,领益智造：业绩短期承压，多维布局蓄力后续增长,点评,一般报告,长江证券,"杨洋,蔡少东",2028Q4,8846700.0,1548200.0,683100.0,554600.0,0.76,19.71,,15.8,10.94,买入,,
002600.SZ,领益智造,20260513,领益智造：汇率波动影响有望下半年缓解，关注“人眼折服”增长动能,点评,一般报告,申万宏源证券,"杨海晏,刘洋,陈俊兆",2026Q4,6351200.0,1039500.0,371400.0,301000.0,0.41,36.0,,11.2,,买入,,
002600.SZ,领益智造,20260513,领益智造：汇率波动影响有望下半年缓解，关注“人眼折服”增长动能,点评,一般报告,申万宏源证券,"杨海晏,刘洋,陈俊兆",2027Q4,7567100.0,1280100.0,530100.0,430500.0,0.59,25.0,,13.9,,买入,,
002600.SZ,领益智造,20260513,领益智造：汇率波动影响有望下半年缓解，关注“人眼折服”增长动能,点评,一般报告,申万宏源证券,"杨海晏,刘洋,陈俊兆",2028Q4,8670900.0,1548000.0,680300.0,555500.0,0.76,20.0,,15.4,,买入,,
002600.SZ,领益智造,20260510,领益智造：毛利率持续改善，液冷与机器人打开成长空间,点评,首份报告,东北证券,"李玖,陈敏佳",2026Q4,6553000.0,,397500.0,326200.0,0.45,33.81,0.0,12.14,,增持,,
002600.SZ,领益智造,20260510,领益智造：毛利率持续改善，液冷与机器人打开成长空间,点评,首份报告,东北证券,"李玖,陈敏佳",2027Q4,8081800.0,,589900.0,485300.0,0.66,22.73,0.0,15.3,,增持,,
002600.SZ,领益智造,20260510,领益智造：毛利率持续改善，液冷与机器人打开成长空间,点评,首份报告,东北证券,"李玖,陈敏佳",2028Q4,10345800.0,,865700.0,713600.0,0.98,15.45,0.0,18.36,,增持,,
002600.SZ,领益智造,20260509,领益智造：业绩稳健增长，“人眼折服”战略成效显著,点评,一般报告,长江证券,"杨洋,蔡少东",2026Q4,6410600.0,1044900.0,400100.0,325400.0,0.45,31.58,,12.2,15.57,买入,,
002600.SZ,领益智造,20260509,领益智造：业绩稳健增长，“人眼折服”战略成效显著,点评,一般报告,长江证券,"杨洋,蔡少东",2027Q4,7692800.0,1269300.0,505400.0,414400.0,0.57,24.8,,13.7,12.99,买入,,
002600.SZ,领益智造,20260509,领益智造：业绩稳健增长，“人眼折服”战略成效显著,点评,一般报告,长江证券,"杨洋,蔡少东",2028Q4,8846700.0,1459700.0,594700.0,487600.0,0.67,21.07,,14.1,11.3,买入,,
002600.SZ,领益智造,20260506,领益智造：2026Q1业绩阶段承压，机器人/液冷新业务加速推进——公司信息更新报告,点评,一般报告,开源证券,"陈蓉芳,张威震",2028Q4,8201100.0,,676900.0,557700.0,0.76,18.4,,15.1,3.1,买入,,
002600.SZ,领益智造,20260506,领益智造：2026Q1业绩阶段承压，机器人/液冷新业务加速推进——公司信息更新报告,点评,一般报告,开源证券,"陈蓉芳,张威震",2027Q4,6952700.0,,520700.0,425800.0,0.58,24.1,,13.6,3.7,买入,,
002600.SZ,领益智造,20260506,领益智造：2026Q1业绩阶段承压，机器人/液冷新业务加速推进——公司信息更新报告,点评,一般报告,开源证券,"陈蓉芳,张威震",2026Q4,5951200.0,,368100.0,300600.0,0.41,34.2,,11.0,5.4,买入,,
002600.SZ,领益智造,20260502,领益智造：聚焦四大战略方向，期待多维度成长,点评,一般报告,华安证券,"李美贤,刘志来",2026Q4,5958700.0,,340800.0,286800.0,0.39,35.83,,10.9,14.29,买入,,
002600.SZ,领益智造,20260502,领益智造：聚焦四大战略方向，期待多维度成长,点评,一般报告,华安证券,"李美贤,刘志来",2027Q4,7049800.0,,429100.0,361100.0,0.49,28.45,,12.3,12.79,买入,,
002600.SZ,领益智造,20260502,领益智造：聚焦四大战略方向，期待多维度成长,点评,一般报告,华安证券,"李美贤,刘志来",2028Q4,8443200.0,,548900.0,461900.0,0.63,22.24,,13.8,10.58,买入,,
002600.SZ,领益智造,20260421,Lingyi：Humanoid＿Robot＿plant＿production＿ramp＿up；1Q26＿weak＿seasonality＿while＿sequential＿QoQ＿growth＿ahead；Buy,点评,一般报告,高盛集团（GoldmanSachs）,"Allen Chang,Verena Jeng,Ting Song,Yifan Hu",2028Q4,9728600.0,1900700.0,860500.0,669700.0,0.92,16.0,0.8,,,Buy,,21.6
002600.SZ,领益智造,20260421,Lingyi：Humanoid＿Robot＿plant＿production＿ramp＿up；1Q26＿weak＿seasonality＿while＿sequential＿QoQ＿growth＿ahead；Buy,点评,一般报告,高盛集团（GoldmanSachs）,"Allen Chang,Verena Jeng,Ting Song,Yifan Hu",2027Q4,8273950.0,1579900.0,695600.0,543800.0,0.74,19.7,0.6,,,Buy,,21.6
002600.SZ,领益智造,20260421,Lingyi：Humanoid＿Robot＿plant＿production＿ramp＿up；1Q26＿weak＿seasonality＿while＿sequential＿QoQ＿growth＿ahead；Buy,点评,一般报告,高盛集团（GoldmanSachs）,"Allen Chang,Verena Jeng,Ting Song,Yifan Hu",2026Q4,6758280.0,1242200.0,449100.0,349100.0,0.48,30.6,0.4,,,Buy,,21.6
002600.SZ,领益智造,20260421,Lingyi：Humanoid＿Robot＿plant＿production＿ramp＿up；1Q26＿weak＿seasonality＿while＿sequential＿QoQ＿growth＿ahead；Buy,点评,一般报告,高盛集团（GoldmanSachs）,"Allen Chang,Verena Jeng,Ting Song,Yifan Hu",2026Q1,1340600.0,230500.0,82700.0,63900.0,0.09,,,,,Buy,,21.6
002600.SZ,领益智造,20260409,领益智造：盈利弹性释放，具身智能、AI服务器等加速运转,点评,首份报告,中邮证券,"万玮,吴文吉",2026Q4,6433700.0,,414800.0,338743.0,0.46,27.23,,12.5,8.74,买入,,
002600.SZ,领益智造,20260409,领益智造：盈利弹性释放，具身智能、AI服务器等加速运转,点评,首份报告,中邮证券,"万玮,吴文吉",2027Q4,8292200.0,,548300.0,448331.0,0.61,20.57,,14.5,7.24,买入,,
002600.SZ,领益智造,20260409,领益智造：盈利弹性释放，具身智能、AI服务器等加速运转,点评,首份报告,中邮证券,"万玮,吴文吉",2028Q4,11218800.0,,742200.0,611457.0,0.84,15.08,,16.8,6.03,买入,,
002600.SZ,领益智造,20260404,领益智造：营收利润创新高，服务器、机器人、AI端侧齐头并进,点评,一般报告,国盛证券,"佘凌星,钟琳,章旷怡",2026Q4,6464100.0,,412300.0,331100.0,0.45,27.3,,12.0,12.5,买入,,
002600.SZ,领益智造,20260404,领益智造：营收利润创新高，服务器、机器人、AI端侧齐头并进,点评,一般报告,国盛证券,"佘凌星,钟琳,章旷怡",2027Q4,8472400.0,,569400.0,452300.0,0.62,20.0,,13.8,10.0,买入,,
002600.SZ,领益智造,20260404,领益智造：营收利润创新高，服务器、机器人、AI端侧齐头并进,点评,一般报告,国盛证券,"佘凌星,钟琳,章旷怡",2028Q4,11274900.0,,764800.0,613000.0,0.84,14.8,,15.5,8.0,买入,,
002600.SZ,领益智造,20260401,Lingyi＿Itech＿Guangdong＿Co：Risk＿Reward＿Update,点评,一般报告,Morgan Stanley,Sharon Shih,2027Q4,7568090.0,,,465700.0,0.637,,,16.6,,Underweight,,12.2
002600.SZ,领益智造,20260401,Lingyi＿Itech＿Guangdong＿Co：Risk＿Reward＿Update,点评,一般报告,Morgan Stanley,Sharon Shih,2028Q4,,,,,0.79,,,,,Underweight,,12.2
002600.SZ,领益智造,20260331,领益智造：4Q25业绩承压，收购立敏达加码服务器液冷,点评,一般报告,中金,"李澄宁,贾顺鹤,彭虎,温晗静,江磊,何欣怡",2027Q4,6888100.0,1140700.0,506600.0,423500.0,0.58,22.3,0.9,14.6,11.2,跑赢行业,,18.0
002600.SZ,领益智造,20260331,领益智造：4Q25业绩承压，收购立敏达加码服务器液冷,点评,一般报告,中金,"李澄宁,贾顺鹤,彭虎,温晗静,江磊,何欣怡",2026Q4,6142200.0,978900.0,387500.0,323500.0,0.44,29.2,0.7,12.6,13.9,跑赢行业,,18.0
002600.SZ,领益智造,20260329,领益智造年报点评：积极拓延服务器业务布局，脚印扎实落地有声,点评,一般报告,浙商证券,"王凌涛,沈钱",2026Q4,6440447.0,,370600.0,310168.0,0.42,30.48,,10.74,16.5,买入,,
002600.SZ,领益智造,20260329,领益智造年报点评：积极拓延服务器业务布局，脚印扎实落地有声,点评,一般报告,浙商证券,"王凌涛,沈钱",2027Q4,8702332.0,,588200.0,492264.0,0.67,19.21,,13.71,11.7,买入,,
002600.SZ,领益智造,20260329,领益智造年报点评：积极拓延服务器业务布局，脚印扎实落地有声,点评,一般报告,浙商证券,"王凌涛,沈钱",2028Q4,11322604.0,,730300.0,611258.0,0.84,15.47,,14.73,9.57,买入,,
002600.SZ,领益智造,20260318,Lingyi：Liquid＿cooling＿solution＿for＿new＿platform＿showcased＿at＿GTC；Synergies＿from＿Readore＿acquisition；Buy,点评,一般报告,高盛集团（GoldmanSachs）,"Allen Chang,Verena Jeng,Ting Song",2025Q4,5277990.0,,,,0.38,,0.2,,,Buy,,22.6
002600.SZ,领益智造,20260318,Lingyi：Liquid＿cooling＿solution＿for＿new＿platform＿showcased＿at＿GTC；Synergies＿from＿Readore＿acquisition；Buy,点评,一般报告,高盛集团（GoldmanSachs）,"Allen Chang,Verena Jeng,Ting Song",2026Q1,,,,,0.12,,,,,Buy,,22.6
